season,matchday,player,team,oppteam,home,vote,goals,assists,cards_malus,fantavote
2021_22,3,De Sciglio,Juventus,Inter,1,6.0,0,0,0.0,6.0
2021_22,3,Pellegrini Lu.,Juventus,Inter,1,6.0,0,0,0.0,6.0
2021_22,3,De Ligt,Juventus,Inter,1,6.0,0,0,0.0,6.0
2021_22,3,Bernardeschi,Juventus,Inter,1,5.5,0,0,0.0,5.5
2021_22,3,Locatelli,Juventus,Inter,1,6.0,0,0,0.5,5.5
2021_22,3,Rabiot,Juventus,Inter,1,5.5,0,0,0.0,5.5
2021_22,3,Ramsey,Juventus,Inter,1,5.5,0,0,0.0,5.5
2021_22,3,Kulusevski,Juventus,Inter,1,5.5,0,0,0.0,5.5
2021_22,3,Mckennie,Juventus,Inter,1,5.0,0,0,0.0,5.0
2021_22,3,Morata,Juventus,Inter,1,7.0,1,0,0.0,10.0
2021_22,3,Reina,Lazio,Sassuolo,0,6.0,-2,0,0.5,3.5
2021_22,3,Hysaj,Lazio,Sassuolo,0,6.0,0,0,0.5,5.5
2021_22,3,Acerbi,Lazio,Sassuolo,0,5.5,0,0,0.0,5.5
2021_22,3,Marusic,Lazio,Sassuolo,0,5.0,0,0,0.5,4.5
2021_22,3,Lazzari,Lazio,Sassuolo,0,6.0,0,0,0.0,6.0
2021_22,3,Luiz Felipe,Lazio,Sassuolo,0,5.5,0,0,0.0,5.5
2021_22,3,Felipe Anderson,Lazio,Sassuolo,0,5.0,0,0,0.0,5.0
2021_22,3,Zaccagni,Lazio,Sassuolo,0,5.5,0,0,0.0,5.5
2021_22,3,Milinkovic-Savic,Lazio,Sassuolo,0,5.0,0,0,0.0,5.0
2021_22,3,Luis Alberto,Lazio,Sassuolo,0,5.0,0,0,0.5,4.5
2021_22,3,Lucas Leiva,Lazio,Sassuolo,0,5.0,0,0,0.0,5.0
2021_22,3,Basic,Lazio,Sassuolo,0,6.0,0,0,0.0,6.0
2021_22,3,Immobile,Lazio,Sassuolo,0,5.0,0,0,0.0,5.0
2021_22,3,Pedro,Lazio,Sassuolo,0,5.5,0,0,0.0,5.5
2021_22,3,Maignan,Milan,Bologna,1,6.0,0,0,0.0,6.0
2021_22,3,Calabria,Milan,Bologna,1,6.5,0,0,0.0,6.5
2021_22,3,Romagnoli,Milan,Bologna,1,6.5,0,0,0.0,6.5
2021_22,3,Florenzi,Milan,Bologna,1,6.0,0,0,0.0,6.0
2021_22,3,Hernandez T.,Milan,Bologna,1,6.5,0,0,0.0,6.5
2021_22,3,Tomori,Milan,Bologna,1,7.0,0,0,0.0,7.0
2021_22,3,Kessie',Milan,Bologna,1,5.5,0,0,0.0,5.5
2021_22,3,Bakayoko,Milan,Bologna,1,6.0,0,0,0.5,5.5
2021_22,3,Bennacer,Milan,Bologna,1,6.5,0,0,0.0,6.5
2021_22,3,Tonali,Milan,Bologna,1,7.0,0,0,0.0,7.0
2021_22,3,Diaz B.,Milan,Bologna,1,6.0,0,0,0.0,6.0
2021_22,3,Saelemaekers,Milan,Bologna,1,6.0,0,0,0.0,6.0
2021_22,3,Rebic,Milan,Bologna,1,7.5,0,2,0.0,9.5
2021_22,3,Ibrahimovic,Milan,Bologna,1,7.0,1,0,0.0,10.0
2021_22,3,Rafael Leao,Milan,Bologna,1,7.0,1,0,0.0,10.0
2021_22,3,Ospina,Napoli,Fiorentina,0,6.0,-1,0,0.0,5.0
2021_22,3,Mario Rui,Napoli,Fiorentina,0,6.0,0,0,0.0,6.0
2021_22,3,Koulibaly,Napoli,Fiorentina,0,7.5,1,0,0.0,10.5
2021_22,3,Manolas,Napoli,Fiorentina,0,4.5,0,0,0.0,4.5
2021_22,3,Di Lorenzo,Napoli,Fiorentina,0,6.5,0,0,0.0,6.5
2021_22,3,Zielinski,Napoli,Fiorentina,0,6.0,0,0,0.0,6.0
2021_22,3,Ruiz,Napoli,Fiorentina,0,6.5,0,0,0.0,6.5
2021_22,3,Zambo Anguissa,Napoli,Fiorentina,0,7.0,0,0,0.0,7.0
2021_22,3,Elmas,Napoli,Fiorentina,0,5.5,0,0,0.5,5.0
2021_22,3,Insigne,Napoli,Fiorentina,0,6.0,0,0,0.0,6.0
2021_22,3,Politano,Napoli,Fiorentina,0,7.0,1,0,0.0,10.0
2021_22,3,Ounas,Napoli,Fiorentina,0,6.0,0,0,0.0,6.0
2021_22,3,Lozano,Napoli,Fiorentina,0,6.0,0,0,0.5,5.5
2021_22,3,Osimhen,Napoli,Fiorentina,0,6.0,0,0,0.0,6.0
2021_22,3,Rui Patricio,Roma,Torino,1,7.5,-1,0,0.0,6.5
2021_22,3,Karsdorp,Roma,Torino,1,6.5,0,0,0.0,6.5
2021_22,3,Mancini,Roma,Torino,1,6.0,0,0,0.0,6.0
2021_22,3,Ibanez,Roma,Torino,1,6.0,0,0,0.5,5.5
2021_22,3,Vina,Roma,Torino,1,5.0,0,0,0.0,5.0
2021_22,3,Pellegrini Lo.,Roma,Torino,1,7.0,0,1,0.0,8.0
2021_22,3,Cristante,Roma,Torino,1,7.0,1,0,0.5,9.5
2021_22,3,Veretout,Roma,Torino,1,6.0,0,0,0.0,6.0
2021_22,3,Mkhitaryan,Roma,Torino,1,6.0,0,0,0.0,6.0
2021_22,3,Zaniolo,Roma,Torino,1,5.5,0,0,0.0,5.5
2021_22,3,El Shaarawy,Roma,Torino,1,7.0,1,0,0.0,10.0
2021_22,3,Abraham,Roma,Torino,1,6.5,0,0,0.0,6.5
2021_22,3,Carles Perez,Roma,Torino,1,6.0,0,0,0.0,6.0
2021_22,3,Shomurodov,Roma,Torino,1,6.5,0,1,0.0,7.5
2021_22,3,Belec,Salernitana,Lecce,0,6.0,-4,0,0.0,2.0
2021_22,3,Gagliolo,Salernitana,Lecce,0,4.0,0,0,0.0,4.0
2021_22,3,Gyomber,Salernitana,Lecce,0,5.0,0,0,0.5,4.5
2021_22,3,Ranieri L.,Salernitana,Lecce,0,5.0,0,0,0.0,5.0
2021_22,3,Ruggeri,Salernitana,Lecce,0,5.5,0,0,0.0,5.5
2021_22,3,Strandberg,Salernitana,Lecce,0,5.5,0,0,0.0,5.5
2021_22,3,Kechrida,Salernitana,Lecce,0,4.5,0,0,0.0,4.5
2021_22,3,Obi,Salernitana,Lecce,0,5.5,0,0,0.0,5.5
2021_22,3,Coulibaly M.,Salernitana,Lecce,0,5.0,0,0,0.0,5.0
2021_22,3,Di Tacchio,Salernitana,Lecce,0,5.0,0,0,0.0,5.0
2021_22,3,Coulibaly L.,Salernitana,Lecce,0,5.0,0,0,0.0,5.0
2021_22,3,Bonazzoli,Salernitana,Lecce,0,5.5,0,0,0.5,5.0
2021_22,3,Simy,Salernitana,Lecce,0,5.0,0,0,0.0,5.0
2021_22,3,Ribery,Salernitana,Lecce,0,6.0,0,0,0.0,6.0
2021_22,3,Djuric,Salernitana,Lecce,0,5.5,0,0,0.0,5.5
2021_22,3,Audero,Sampdoria,Salernitana,0,6.5,-2,0,0.0,4.5
2021_22,3,Murru,Sampdoria,Salernitana,0,6.0,0,0,0.0,6.0
2021_22,3,Bereszynski,Sampdoria,Salernitana,0,6.5,0,1,0.5,7.0
2021_22,3,Colley,Sampdoria,Salernitana,0,6.0,0,0,0.5,5.5
2021_22,3,Augello,Sampdoria,Salernitana,0,7.0,1,0,0.0,10.0
2021_22,3,Yoshida,Sampdoria,Salernitana,0,6.5,1,0,0.0,9.5
2021_22,3,Candreva,Sampdoria,Salernitana,0,6.5,0,0,0.0,6.5
2021_22,3,Verre,Sampdoria,Salernitana,0,6.0,0,0,0.0,6.0
2021_22,3,Adrien Silva,Sampdoria,Salernitana,0,5.5,0,0,0.5,5.0
2021_22,3,Thorsby,Sampdoria,Salernitana,0,6.0,0,0,0.5,5.5
2021_22,3,Askildsen,Sampdoria,Salernitana,0,6.0,0,0,0.0,6.0
2021_22,3,Damsgaard,Sampdoria,Salernitana,0,6.0,0,0,0.0,6.0
2021_22,3,Quagliarella,Sampdoria,Salernitana,0,5.5,0,0,0.0,5.5
2021_22,3,Caputo,Sampdoria,Salernitana,0,5.5,0,0,0.0,5.5
2021_22,3,Consigli,Sassuolo,Lazio,1,6.5,-2,0,0.0,4.5
2021_22,3,Chiriches,Sassuolo,Lazio,1,6.0,0,0,0.5,5.5
2021_22,3,Ferrari G.,Sassuolo,Lazio,1,6.0,0,0,0.0,6.0
2021_22,3,Rogerio,Sassuolo,Lazio,1,5.5,0,0,0.0,5.5
2021_22,3,Toljan,Sassuolo,Lazio,1,6.0,0,0,0.0,6.0
2021_22,3,Djuricic,Sassuolo,Lazio,1,6.5,1,0,0.0,9.5
2021_22,3,Frattesi,Sassuolo,Lazio,1,6.0,0,0,0.0,6.0
2021_22,3,Lopez M.,Sassuolo,Lazio,1,6.0,0,0,0.0,6.0
2021_22,3,Berardi,Sassuolo,Lazio,1,7.0,0,1,0.0,8.0
2021_22,3,Defrel,Sassuolo,Lazio,1,6.0,0,0,0.0,6.0
2021_22,3,Scamacca,Sassuolo,Lazio,1,6.5,0,0,0.0,6.5
2021_22,3,Boga,Sassuolo,Lazio,1,6.5,0,0,0.0,6.5
2021_22,3,Raspadori,Sassuolo,Lazio,1,5.5,0,0,0.0,5.5
2021_22,3,Zoet,Spezia,Sassuolo,1,6.0,-1,0,0.0,5.0
2021_22,3,Sala,Spezia,Sassuolo,1,6.0,0,0,0.0,6.0
2021_22,3,Hristov,Spezia,Sassuolo,1,6.0,0,0,0.0,6.0
2021_22,3,Nikolaou,Spezia,Sassuolo,1,5.5,0,0,0.5,5.0
2021_22,3,Ferrer,Spezia,Sassuolo,1,6.0,0,0,0.0,6.0
2021_22,3,Bastoni S.,Spezia,Sassuolo,1,6.0,0,0,0.0,6.0
2021_22,3,Bourabia,Spezia,Sassuolo,1,6.0,0,0,0.0,6.0
2021_22,3,Agudelo,Spezia,Sassuolo,1,6.0,0,0,0.0,6.0
2021_22,3,Maggiore,Spezia,Sassuolo,1,6.5,0,0,0.0,6.5
2021_22,3,Kovalenko,Spezia,Sassuolo,1,5.0,0,0,0.0,5.0
2021_22,3,Verde,Spezia,Sassuolo,1,6.0,0,0,0.0,6.0
2021_22,3,Colley E.,Spezia,Sassuolo,1,5.5,0,0,0.0,5.5
2021_22,3,Gyasi,Spezia,Sassuolo,1,6.0,0,0,0.0,6.0
2021_22,3,Antiste,Spezia,Sassuolo,1,5.5,0,0,0.0,5.5
2021_22,3,Milinkovic-Savic V.,Torino,Roma,0,6.0,0,0,0.0,6.0
2021_22,3,Ansaldi,Torino,Roma,0,7.0,0,2,0.0,9.0
2021_22,3,Rodriguez R.,Torino,Roma,0,6.5,0,0,0.0,6.5
2021_22,3,Buongiorno,Torino,Roma,0,6.5,0,1,0.0,7.5
2021_22,3,Bremer,Torino,Roma,0,7.5,1,0,0.0,10.5
2021_22,3,Aina,Torino,Roma,0,6.5,0,0,0.0,6.5
2021_22,3,Singo,Torino,Roma,0,6.5,0,0,0.0,6.5
2021_22,3,Zima,Torino,Roma,0,6.5,0,0,0.0,6.5
2021_22,3,Mandragora,Torino,Roma,0,6.5,0,0,0.0,6.5
2021_22,3,Linetty,Torino,Roma,0,6.0,0,0,0.0,6.0
2021_22,3,Lukic,Torino,Roma,0,6.5,1,0,0.0,9.5
2021_22,3,Praet,Torino,Roma,0,6.0,0,0,0.0,6.0
2021_22,3,Pobega,Torino,Roma,0,7.0,1,0,0.0,10.0
2021_22,3,Sanabria,Torino,Roma,0,7.0,1,0,0.0,10.0
2021_22,3,Pjaca,Torino,Roma,0,6.0,0,0,0.0,6.0
2021_22,3,Silvestri,Udinese,Pisa,0,6.5,0,0,0.0,6.5
2021_22,3,Samir,Udinese,Pisa,0,6.5,0,0,0.0,6.5
2021_22,3,Nuytinck,Udinese,Pisa,0,7.0,0,0,0.0,7.0
2021_22,3,Stryger Larsen,Udinese,Pisa,0,6.0,0,0,0.0,6.0
2021_22,3,Rodrigo Becao,Udinese,Pisa,0,6.5,0,0,0.0,6.5
2021_22,3,Molina N.,Udinese,Pisa,0,6.0,0,0,0.0,6.0
2021_22,3,Pereyra,Udinese,Pisa,0,6.0,0,0,0.0,6.0
2021_22,3,Walace,Udinese,Pisa,0,5.5,0,0,0.0,5.5
2021_22,3,Samardzic,Udinese,Pisa,0,7.0,1,0,0.0,10.0
2021_22,3,Arslan,Udinese,Pisa,0,5.5,0,0,0.5,5.0
2021_22,3,Makengo,Udinese,Pisa,0,6.5,0,1,0.0,7.5
2021_22,3,Deulofeu,Udinese,Pisa,0,6.0,0,0,0.0,6.0
2021_22,3,Pussetto,Udinese,Pisa,0,5.5,0,0,0.5,5.0
2021_22,3,Beto,Udinese,Pisa,0,6.0,0,0,0.0,6.0
2021_22,3,Lezzerini,Venezia,Torino,1,6.0,0,0,0.5,5.5
2021_22,3,Maenpaa,Venezia,Torino,1,5.5,-1,0,0.5,4.0
2021_22,3,Molinaro,Venezia,Torino,1,6.0,0,0,0.0,6.0
2021_22,3,Caldara,Venezia,Torino,1,7.0,0,0,0.0,7.0
2021_22,3,Ceccaroni,Venezia,Torino,1,6.5,0,0,0.0,6.5
2021_22,3,Mazzocchi,Venezia,Torino,1,6.0,0,0,0.0,6.0
2021_22,3,Schnegg,Venezia,Torino,1,5.5,0,0,0.0,5.5
2021_22,3,Aramu,Venezia,Torino,1,7.0,0,1,0.5,7.5
2021_22,3,Crnigoj,Venezia,Torino,1,6.0,0,0,0.0,6.0
2021_22,3,Heymans,Venezia,Torino,1,6.0,0,0,0.5,5.5
2021_22,3,Fiordilino,Venezia,Torino,1,6.5,0,0,0.0,6.5
2021_22,3,Busio,Venezia,Torino,1,6.5,0,0,0.0,6.5
2021_22,3,Vacca,Venezia,Torino,1,6.0,0,0,0.0,6.0
2021_22,3,Johnsen,Venezia,Torino,1,6.0,0,0,0.5,5.5
2021_22,3,Okereke,Venezia,Torino,1,7.0,1,0,0.0,10.0
2021_22,3,Henry,Venezia,Torino,1,7.5,1,0,0.0,10.5
2021_22,3,Montipo',Verona,Cremonese,1,6.0,-1,0,0.0,5.0
2021_22,3,Faraoni,Verona,Cremonese,1,6.5,0,0,0.5,6.0
2021_22,3,Ceccherini,Verona,Cremonese,1,6.0,0,0,0.5,5.5
2021_22,3,Gunter,Verona,Cremonese,1,6.0,0,0,0.0,6.0
2021_22,3,Magnani,Verona,Cremonese,1,6.0,0,0,0.0,6.0
2021_22,3,Dawidowicz,Verona,Cremonese,1,6.0,0,0,0.0,6.0
2021_22,3,Casale,Verona,Cremonese,1,6.0,0,0,0.0,6.0
2021_22,3,Lazovic,Verona,Cremonese,1,5.5,0,0,0.0,5.5
2021_22,3,Barak,Verona,Cremonese,1,6.0,0,0,0.5,5.5
2021_22,3,Tameze,Verona,Cremonese,1,5.0,0,0,0.0,5.0
2021_22,3,Ilic,Verona,Cremonese,1,5.5,0,0,0.0,5.5
2021_22,3,Hongla,Verona,Cremonese,1,5.0,0,0,0.0,5.0
2021_22,3,Caprari,Verona,Cremonese,1,5.5,0,0,0.0,5.5
2021_22,3,Simeone,Verona,Cremonese,1,5.5,0,0,0.0,5.5
2021_22,3,Cancellieri,Verona,Cremonese,1,6.0,0,0,0.0,6.0
2021_22,4,Musso,Atalanta,Torino,0,6.5,0,0,0.0,6.5
2021_22,4,Zappacosta,Atalanta,Torino,0,6.0,0,0,0.0,6.0
2021_22,4,Toloi,Atalanta,Torino,0,5.5,0,0,0.5,5.0
2021_22,4,Djimsiti,Atalanta,Torino,0,6.0,0,0,0.0,6.0
2021_22,4,Gosens,Atalanta,Torino,0,6.0,0,0,0.0,6.0
2021_22,4,Palomino,Atalanta,Torino,0,6.5,0,0,0.0,6.5
2021_22,4,Demiral,Atalanta,Torino,0,6.0,0,0,0.5,5.5
2021_22,4,Maehle,Atalanta,Torino,0,5.5,0,0,0.5,5.0
2021_22,4,Freuler,Atalanta,Torino,0,6.0,0,0,0.0,6.0
2021_22,4,Pasalic,Atalanta,Torino,0,5.5,0,0,0.0,5.5
2021_22,4,Malinovskyi,Atalanta,Torino,0,5.0,0,0,0.5,4.5
2021_22,4,Miranchuk,Atalanta,Torino,0,5.0,0,0,0.0,5.0
2021_22,4,Koopmeiners,Atalanta,Torino,0,6.5,0,0,0.0,6.5
2021_22,4,Ilicic,Atalanta,Torino,0,7.0,0,1,0.0,8.0
2021_22,4,Zapata D.,Atalanta,Torino,0,7.0,1,0,0.0,10.0
2021_22,4,Skorupski,Bologna,Genoa,1,6.0,-6,0,0.0,0.0
2021_22,4,De Silvestri,Bologna,Genoa,1,4.5,0,0,0.5,4.0
2021_22,4,Bonifazi,Bologna,Genoa,1,4.5,0,0,0.0,4.5
