league,season,team,player,nationality,position,age,birth_year,minutes_90s,tackles,tackles_won,tackles_def_3rd,tackles_mid_3rd,tackles_att_3rd,dribble_tackles,dribbles_vs,dribble_tackles_pct,dribbled_past,blocks,blocked_shots,blocked_passes,interceptions,clearances,errors
ITA-Serie A,2425,Roma,Gianluca Mancini,ITA,DF,28,1996,34.9,42,26,22,18,2,20,34,58.8,14,22,16,6,35,103,0
ITA-Serie A,2425,Roma,Leandro Paredes,ARG,MF,30,1994,15.3,26,14,9,12,5,16,32,50.0,16,14,5,9,19,33,2
ITA-Serie A,2425,Roma,Lorenzo Pellegrini,ITA,MF,28,1996,18.1,24,16,5,13,6,8,19,42.1,11,8,1,7,6,22,0
ITA-Serie A,2425,Roma,Lucas Gourna-Douath,FRA,MF,20,2003,2.5,9,4,5,4,0,2,6,33.3,4,1,1,0,0,2,0
ITA-Serie A,2425,Roma,Manu Koné,FRA,MF,23,2001,28.6,41,26,17,17,7,19,40,47.5,21,27,4,23,24,28,0
ITA-Serie A,2425,Roma,Mario Hermoso,ESP,DF,29,1995,2.8,2,1,2,0,0,0,1,0.0,1,1,1,0,4,13,0
ITA-Serie A,2425,Roma,Mats Hummels,GER,DF,35,1988,10.2,30,15,16,14,0,11,18,61.1,7,12,4,8,26,43,0
ITA-Serie A,2425,Roma,Matìas Soulé,ARG,"MF,DF",21,2003,19.8,26,16,12,7,7,10,23,43.5,13,25,3,22,9,25,0
ITA-Serie A,2425,Roma,Mile Svilar,SRB,GK,24,1999,38.0,0,0,0,0,0,0,0,,0,0,0,0,0,12,2
ITA-Serie A,2425,Roma,Niccolò Pisilli,ITA,MF,19,2004,13.6,24,11,11,8,5,12,22,54.5,10,14,3,11,11,16,0
ITA-Serie A,2425,Roma,Nicola Zalewski,POL,"DF,FW",22,2002,5.9,8,6,3,2,3,2,7,28.6,5,7,2,5,4,8,2
ITA-Serie A,2425,Roma,Obite N'Dicka,CIV,DF,24,1999,38.0,32,26,17,15,0,14,21,66.7,7,46,30,16,33,150,2
ITA-Serie A,2425,Roma,Paulo Dybala,ARG,"FW,MF",30,1993,15.7,17,7,3,9,5,8,19,42.1,11,12,1,11,2,2,0
ITA-Serie A,2425,Roma,Samuel Dahl,SWE,"DF,MF",24,2000,0.5,2,2,0,2,0,1,2,50.0,1,2,0,2,0,0,0
ITA-Serie A,2425,Roma,Saud Abdulhamid,KSA,DF,25,1999,2.3,3,2,2,0,1,1,1,100.0,0,2,0,2,2,0,0
ITA-Serie A,2425,Roma,Stephan El Shaarawy,ITA,"DF,MF",31,1992,12.2,16,12,4,6,6,6,12,50.0,6,4,0,4,10,13,0
ITA-Serie A,2425,Roma,Tammy Abraham,ENG,FW,26,1997,0.0,0,0,0,0,0,0,1,0.0,1,0,0,0,0,0,0
ITA-Serie A,2425,Roma,Tommaso Baldanzi,ITA,"MF,FW",21,2003,9.2,12,4,5,4,3,4,12,33.3,8,4,0,4,6,8,0
ITA-Serie A,2425,Roma,Victor Nelsson,DEN,DF,25,1998,2.1,5,4,3,1,1,3,5,60.0,2,1,0,1,2,9,0
ITA-Serie A,2425,Roma,Zeki Çelik,TUR,DF,27,1997,25.1,62,37,21,31,10,23,43,53.5,20,28,9,19,15,84,3
ITA-Serie A,2425,Torino,Aaron Ciammaglichella,ITA,MF,19,2005,0.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0
ITA-Serie A,2425,Torino,Adam Masina,MAR,DF,30,1994,21.3,33,15,22,10,1,23,40,57.5,17,28,15,13,27,95,2
ITA-Serie A,2425,Torino,Adrien Tameze,CMR,"MF,DF",30,1994,7.2,5,2,2,3,0,1,10,10.0,9,8,5,3,10,8,1
ITA-Serie A,2425,Torino,Alberto Paleari,ITA,GK,31,1992,1.0,0,0,0,0,0,0,0,,0,0,0,0,0,2,0
ITA-Serie A,2425,Torino,Alessio Cacciamani,ITA,"MF,DF",17,2007,0.3,0,0,0,0,0,0,0,,0,0,0,0,1,0,0
ITA-Serie A,2425,Torino,Ali Dembélé,FRA,DF,20,2004,4.3,9,5,6,3,0,4,4,100.0,0,6,2,4,1,11,1
ITA-Serie A,2425,Torino,Alieu Njie,SWE,"FW,MF",19,2005,4.4,5,1,3,1,1,0,3,0.0,3,5,1,4,0,1,0
ITA-Serie A,2425,Torino,Antonio Sanabria,PAR,FW,28,1996,14.6,3,3,1,1,1,1,4,25.0,3,6,1,5,1,13,0
ITA-Serie A,2425,Torino,Borna Sosa,CRO,DF,26,1998,13.1,26,19,14,7,5,16,25,64.0,9,13,6,7,14,33,0
ITA-Serie A,2425,Torino,Cesare Casadei,ITA,MF,21,2003,11.3,12,5,4,8,0,5,10,50.0,5,4,2,2,5,26,0
ITA-Serie A,2425,Torino,Che Adams,SCO,FW,28,1996,29.5,12,6,2,4,6,1,7,14.3,6,13,6,7,2,18,0
ITA-Serie A,2425,Torino,Cristiano Biraghi,ITA,DF,31,1992,12.9,16,10,9,3,4,11,18,61.1,7,15,4,11,8,44,0
ITA-Serie A,2425,Torino,Duván Zapata,COL,FW,33,1991,6.5,7,5,2,0,5,0,3,0.0,3,2,1,1,2,7,0
ITA-Serie A,2425,Torino,Elif Elmas,MKD,"FW,MF",24,1999,11.3,10,7,3,5,2,4,10,40.0,6,8,2,6,6,5,2
ITA-Serie A,2425,Torino,Guillermo Maripán,CHI,DF,30,1994,26.0,40,23,25,14,1,21,33,63.6,12,27,13,14,41,138,1
ITA-Serie A,2425,Torino,Gvidas Gineitis,LTU,MF,20,2004,15.9,25,15,8,10,7,13,25,52.0,12,16,6,10,18,32,0
ITA-Serie A,2425,Torino,Ivan Ilić,SRB,MF,23,2001,10.2,5,2,0,4,1,2,8,25.0,6,0,0,0,5,10,0
ITA-Serie A,2425,Torino,Karol Linetty,POL,MF,29,1995,17.1,39,23,17,19,3,20,41,48.8,21,14,5,9,12,31,1
ITA-Serie A,2425,Torino,Marcus Pedersen,NOR,DF,24,2000,15.1,13,8,6,6,1,10,16,62.5,6,11,2,9,13,34,1
ITA-Serie A,2425,Torino,Mërgim Vojvoda,KVX,DF,29,1995,12.3,18,10,5,9,4,7,14,50.0,7,13,3,10,7,24,1
ITA-Serie A,2425,Torino,Nikola Vlašić,CRO,"MF,FW",26,1997,23.5,37,19,11,17,9,12,30,40.0,18,15,3,12,9,15,0
ITA-Serie A,2425,Torino,Raoul Bellanova,ITA,DF,24,2000,1.0,0,0,0,0,0,0,1,0.0,1,0,0,0,0,4,0
ITA-Serie A,2425,Torino,Saba Sazonov,GEO,DF,22,2002,0.0,0,0,0,0,0,0,0,,0,1,1,0,0,0,0
ITA-Serie A,2425,Torino,Samuele Ricci,ITA,MF,22,2001,31.4,35,21,15,14,6,18,28,64.3,10,23,9,14,25,51,2
ITA-Serie A,2425,Torino,Saúl Coco,EQG,DF,25,1999,31.6,46,26,31,14,1,19,30,63.3,11,49,31,18,38,157,4
ITA-Serie A,2425,Torino,Sebastian Walukiewicz,POL,DF,24,2000,18.5,38,20,18,16,4,23,31,74.2,8,21,8,13,18,60,0
ITA-Serie A,2425,Torino,Sergiu Perciun,MDA,"FW,MF",18,2006,1.7,2,2,0,0,2,1,4,25.0,3,2,0,2,1,2,0
ITA-Serie A,2425,Torino,Tommaso Gabellini,ITA,FW,17,2006,0.1,0,0,0,0,0,0,0,,0,0,0,0,0,0,0
ITA-Serie A,2425,Torino,Valentino Lazaro,AUT,"DF,FW",28,1996,25.6,26,12,10,12,4,15,30,50.0,15,28,5,23,11,38,1
ITA-Serie A,2425,Torino,Vanja Milinković-Savić,SRB,GK,27,1997,37.0,1,0,1,0,0,1,3,33.3,2,0,0,0,0,18,4
ITA-Serie A,2425,Torino,Yann Karamoh,FRA,"MF,FW",26,1998,11.6,5,2,2,1,2,4,9,44.4,5,10,2,8,3,5,0
ITA-Serie A,2425,Udinese,Alexis Sánchez,CHI,FW,35,1988,4.9,3,1,0,2,1,1,7,14.3,6,5,0,5,4,1,1
ITA-Serie A,2425,Udinese,Arthur Atta,FRA,"MF,FW",21,2003,13.9,20,12,9,10,1,10,15,66.7,5,9,5,4,7,15,1
ITA-Serie A,2425,Udinese,Brenner,BRA,"MF,FW",24,2000,4.3,6,4,2,3,1,3,8,37.5,5,4,0,4,1,6,0
ITA-Serie A,2425,Udinese,Christian Kabasele,BEL,DF,33,1991,12.9,17,9,10,7,0,11,14,78.6,3,14,8,6,14,75,1
ITA-Serie A,2425,Udinese,Damián Pizarro,CHI,"FW,MF",19,2005,0.2,0,0,0,0,0,0,0,,0,0,0,0,0,0,0
ITA-Serie A,2425,Udinese,Daniele Padelli,ITA,GK,38,1985,1.0,0,0,0,0,0,0,1,0.0,1,0,0,0,0,0,0
ITA-Serie A,2425,Udinese,Enzo Ebosse,CMR,DF,25,1999,1.0,0,0,0,0,0,0,2,0.0,2,3,3,0,1,1,0
ITA-Serie A,2425,Udinese,Florian Thauvin,FRA,"FW,MF",31,1993,21.7,20,14,9,8,3,10,25,40.0,15,6,0,6,7,10,0
ITA-Serie A,2425,Udinese,Hassane Kamara,CIV,DF,30,1994,22.2,35,25,20,11,4,16,28,57.1,12,23,5,18,26,49,1
ITA-Serie A,2425,Udinese,Iker Bravo,ESP,"FW,MF",19,2005,7.6,10,6,3,5,2,5,9,55.6,4,4,1,3,1,4,0
ITA-Serie A,2425,Udinese,Jaka Bijol,SVN,DF,25,1999,32.9,43,25,32,10,1,21,40,52.5,19,38,18,20,38,182,1
ITA-Serie A,2425,Udinese,James Abankwah,IRL,"DF,MF",20,2004,1.0,4,2,4,0,0,2,3,66.7,1,2,1,1,1,3,0
ITA-Serie A,2425,Udinese,Jesper Karlström,SWE,MF,29,1995,35.4,61,34,32,21,8,25,51,49.0,26,28,11,17,35,82,5
ITA-Serie A,2425,Udinese,Jordan Zemura,ZIM,DF,24,1999,15.7,31,14,14,12,5,17,29,58.6,12,17,4,13,16,41,0
ITA-Serie A,2425,Udinese,Jurgen Ekkelenkamp,NED,MF,24,2000,21.0,36,25,10,22,4,18,35,51.4,17,26,4,22,12,26,0
ITA-Serie A,2425,Udinese,Keinan Davis,ENG,FW,26,1998,11.8,9,4,1,4,4,3,6,50.0,3,2,1,1,1,5,0
ITA-Serie A,2425,Udinese,Kingsley Ehizibue,NED,DF,29,1995,27.8,55,35,31,18,6,25,41,61.0,16,41,14,27,23,70,5
ITA-Serie A,2425,Udinese,Lautaro Gianetti,ARG,DF,30,1993,9.8,22,10,16,5,1,14,20,70.0,6,20,10,10,15,49,1
ITA-Serie A,2425,Udinese,Lorenzo Lucca,ITA,FW,23,2000,26.1,10,6,3,2,5,5,11,45.5,6,18,1,17,7,27,0
ITA-Serie A,2425,Udinese,Maduka Okoye,NGA,GK,24,1999,25.0,0,0,0,0,0,0,0,,0,0,0,0,0,12,1
ITA-Serie A,2425,Udinese,Martín Payero,ARG,MF,25,1998,15.3,24,16,4,14,6,8,16,50.0,8,16,2,14,13,13,0
ITA-Serie A,2425,Udinese,Matteo Palma,GER,DF,16,2008,0.1,0,0,0,0,0,0,0,,0,1,1,0,0,1,0
ITA-Serie A,2425,Udinese,Nehuén Pérez,ARG,DF,24,2000,2.0,1,1,0,0,1,0,1,0.0,1,2,2,0,1,7,0
ITA-Serie A,2425,Udinese,Oier Zarraga,ESP,MF,25,1999,10.0,19,13,7,10,2,10,22,45.5,12,9,5,4,2,8,0
ITA-Serie A,2425,Udinese,Oumar Solet,FRA,DF,24,2000,18.6,33,19,18,13,2,21,30,70.0,9,32,19,13,17,78,4
ITA-Serie A,2425,Udinese,Razvan Sava,ROU,GK,22,2002,12.0,0,0,0,0,0,0,0,,0,0,0,0,0,6,2
ITA-Serie A,2425,Udinese,Rui Modesto,ANG,"DF,MF",24,1999,6.8,16,12,4,9,3,7,9,77.8,2,10,0,10,8,13,0
ITA-Serie A,2425,Udinese,Sandi Lovrić,SVN,MF,26,1998,25.6,46,29,25,17,4,22,44,50.0,22,33,5,28,22,27,1
ITA-Serie A,2425,Udinese,Simone Pafundi,ITA,"MF,DF",18,2006,1.3,3,3,2,0,1,1,4,25.0,3,0,0,0,0,1,0
ITA-Serie A,2425,Udinese,Souleymane Touré,FRA,DF,21,2003,8.1,7,6,4,3,0,4,5,80.0,1,15,6,9,9,17,1
ITA-Serie A,2425,Udinese,Thomas Kristensen,DEN,DF,22,2002,19.5,31,21,16,11,4,20,32,62.5,12,18,13,5,21,80,2
ITA-Serie A,2425,Venezia,Alessandro Marcandalli,ITA,DF,21,2002,3.9,8,6,6,2,0,3,6,50.0,3,6,3,3,2,26,0
ITA-Serie A,2425,Venezia,Alessio Zerbin,ITA,DF,25,1999,16.9,51,28,30,12,9,29,52,55.8,23,28,3,25,15,25,1
ITA-Serie A,2425,Venezia,Alfred Duncan,GHA,MF,31,1993,10.6,17,8,4,11,2,5,14,35.7,9,7,2,5,8,8,0
ITA-Serie A,2425,Venezia,Antonio Candela,ITA,DF,24,2000,11.2,31,21,13,11,7,18,26,69.2,8,7,5,2,8,22,2
ITA-Serie A,2425,Venezia,Antonio Raimondo,ITA,"FW,DF",20,2004,1.0,2,1,1,1,0,0,0,,0,0,0,0,0,0,1
ITA-Serie A,2425,Venezia,Bjarki Bjarkason,ISL,"DF,MF",24,2000,1.8,3,2,2,1,0,1,2,50.0,1,1,0,1,2,4,0
ITA-Serie A,2425,Venezia,Cheick Oumar Conde,GUI,MF,24,2000,1.7,6,5,3,2,1,2,5,40.0,3,7,2,5,4,3,0
ITA-Serie A,2425,Venezia,Christian Gytkjær,DEN,FW,34,1990,8.4,6,4,2,2,2,1,2,50.0,1,3,1,2,0,8,0
ITA-Serie A,2425,Venezia,Daniel Fila,CZE,FW,21,2002,5.5,2,0,0,1,1,0,2,0.0,2,6,0,6,0,5,0
ITA-Serie A,2425,Venezia,Domen Črnigoj,SVN,MF,28,1995,1.5,4,2,0,1,3,1,2,50.0,1,5,2,3,4,4,0
ITA-Serie A,2425,Venezia,Fali Candé,GNB,DF,26,1998,17.0,25,19,14,10,1,16,23,69.6,7,21,15,6,15,90,2
ITA-Serie A,2425,Venezia,Filip Stankovic,SRB,GK,22,2002,15.2,0,0,0,0,0,0,0,,0,0,0,0,0,11,2
ITA-Serie A,2425,Venezia,Francesco Zampano,ITA,DF,30,1993,18.2,31,20,19,10,2,14,31,45.2,17,21,1,20,6,29,2
ITA-Serie A,2425,Venezia,Franco Carboni,ITA,DF,21,2003,2.5,5,3,5,0,0,5,8,62.5,3,1,1,0,0,11,0
ITA-Serie A,2425,Venezia,Gaetano Oristanio,ITA,"FW,MF",21,2002,25.7,17,13,5,8,4,7,15,46.7,8,16,0,16,6,6,1
ITA-Serie A,2425,Venezia,Gianluca Busio,USA,MF,22,2002,28.0,46,31,24,12,10,20,47,42.6,27,36,8,28,19,52,0
ITA-Serie A,2425,Venezia,Giorgio Altare,ITA,DF,25,1998,8.4,13,12,8,3,2,8,15,53.3,7,21,11,10,17,49,0
ITA-Serie A,2425,Venezia,Hans Nicolussi Caviglia,ITA,MF,24,2000,31.8,47,28,17,22,8,29,64,45.3,35,39,12,27,28,55,2
ITA-Serie A,2425,Venezia,Ionuț Radu,ROU,GK,27,1997,15.0,0,0,0,0,0,0,0,,0,0,0,0,0,9,0
ITA-Serie A,2425,Venezia,Issa Doumbia,ITA,MF,20,2003,10.4,14,8,6,7,1,7,17,41.2,10,17,5,12,9,14,1
ITA-Serie A,2425,Venezia,Jay Idzes,IDN,DF,24,2000,34.7,45,29,24,17,4,17,33,51.5,16,52,32,20,32,156,0
ITA-Serie A,2425,Venezia,Jesse Joronen,FIN,GK,31,1993,7.8,0,0,0,0,0,0,0,,0,0,0,0,0,4,1
ITA-Serie A,2425,Venezia,Joel Pohjanpalo,FIN,FW,29,1994,17.8,3,3,1,2,0,0,4,0.0,4,7,4,3,4,24,0
ITA-Serie A,2425,Venezia,John Yeboah,ECU,"FW,MF",24,2000,13.6,6,3,1,3,2,1,10,10.0,9,4,0,4,4,2,0
ITA-Serie A,2425,Venezia,Joël Schingtienne,BEL,DF,21,2002,12.5,27,16,18,7,2,12,19,63.2,7,18,9,9,14,25,5
ITA-Serie A,2425,Venezia,Kike Pérez,ESP,MF,27,1997,12.4,41,25,18,12,11,18,44,40.9,26,14,2,12,10,15,0
ITA-Serie A,2425,Venezia,Magnus Kofod Andersen,DEN,MF,25,1999,7.7,13,4,3,9,1,4,10,40.0,6,7,2,5,6,12,0
ITA-Serie A,2425,Venezia,Marin Šverko,CRO,DF,26,1998,12.4,20,9,14,6,0,10,12,83.3,2,10,5,5,16,45,3
ITA-Serie A,2425,Venezia,Michael Svoboda,AUT,DF,25,1998,14.6,26,14,19,6,1,8,19,42.1,11,19,11,8,22,66,2
ITA-Serie A,2425,Venezia,Mikael Ellertsson,ISL,"DF,MF",22,2002,27.4,58,26,37,14,7,33,61,54.1,28,42,5,37,17,79,0
ITA-Serie A,2425,Venezia,Mirko Marić,CRO,FW,29,1995,4.0,6,3,5,1,0,2,5,40.0,3,3,1,2,1,10,0
ITA-Serie A,2425,Venezia,Nicholas Pierini,ITA,MF,25,1998,0.9,0,0,0,0,0,0,1,0.0,1,2,0,2,0,0,0
ITA-Serie A,2425,Venezia,Nunzio Lella,ITA,MF,24,2000,0.1,0,0,0,0,0,0,0,,0,0,0,0,0,0,0
ITA-Serie A,2425,Venezia,Richie Sagrado,BEL,DF,20,2004,1.6,2,2,1,1,0,1,1,100.0,0,1,0,1,3,4,0
ITA-Serie A,2425,Venezia,Ridgeciano Haps,SUR,DF,31,1993,15.2,30,16,19,8,3,14,22,63.6,8,18,3,15,7,48,0
ITA-Serie A,2425,Venezia,Saad El Haddad,MAR,MF,19,2005,0.3,0,0,0,0,0,0,0,,0,0,0,0,0,0,0
ITA-Serie A,2526,Atalanta,Berat Djimsiti,ALB,DF,32-212,1993,2.0,2,2,1,1,0,0,2,0.0,2,2,2,0,1,16,0
ITA-Serie A,2526,Atalanta,Charles De Ketelaere,BEL,MF,24-193,2001,2.7,3,3,2,1,0,1,2,50.0,1,2,0,2,0,0,0
ITA-Serie A,2526,Atalanta,Daniel Maldini,ITA,MF,23-343,2001,1.7,1,1,0,0,1,0,0,,0,1,0,1,0,0,0
ITA-Serie A,2526,Atalanta,Davide Zappacosta,ITA,DF,33-100,1992,0.3,0,0,0,0,0,0,0,,0,0,0,0,1,1,0
ITA-Serie A,2526,Atalanta,Gianluca Scamacca,ITA,FW,26-261,1999,1.5,1,0,0,0,1,0,0,,0,1,0,1,1,0,0
ITA-Serie A,2526,Atalanta,Giorgio Scalvini,ITA,DF,21-282,2003,2.9,6,3,4,1,1,3,6,50.0,3,3,1,2,6,10,0
ITA-Serie A,2526,Atalanta,Isak Hien,SWE,DF,26-249,1999,3.0,6,4,4,2,0,5,7,71.4,2,3,1,2,6,24,1
ITA-Serie A,2526,Atalanta,Kamaldeen Sulemana,GHA,MF,23-216,2002,1.3,4,2,2,2,0,3,4,75.0,1,1,0,1,0,2,0
ITA-Serie A,2526,Atalanta,Lazar Samardzic,SRB,MF,23-207,2002,0.3,1,1,1,0,0,0,1,0.0,1,0,0,0,0,0,0
ITA-Serie A,2526,Atalanta,Lorenzo Bernasconi,ITA,DF,21-307,2003,0.1,1,0,1,0,0,1,1,100.0,0,0,0,0,0,1,0
ITA-Serie A,2526,Atalanta,Marco Brescianini,ITA,MF,25-242,2000,0.4,1,1,0,1,0,1,1,100.0,0,1,0,1,0,2,0
ITA-Serie A,2526,Atalanta,Marco Carnesecchi,ITA,GK,25-080,2000,3.0,0,0,0,0,0,0,0,,0,0,0,0,0,2,0
ITA-Serie A,2526,Atalanta,Mario Pašalić,CRO,MF,30-222,1995,2.4,4,2,1,3,0,1,4,25.0,3,2,0,2,0,7,0
ITA-Serie A,2526,Atalanta,Marten de Roon,NED,MF,34-174,1991,2.8,9,6,3,3,3,3,4,75.0,1,2,2,0,1,14,0
ITA-Serie A,2526,Atalanta,Nicola Zalewski,POL,DF,23-239,2002,2.6,3,3,1,2,0,2,2,100.0,0,2,0,2,1,9,0
ITA-Serie A,2526,Atalanta,Nikola Krstović,MNE,FW,25-167,2000,1.5,1,1,0,1,0,0,1,0.0,1,1,1,0,0,2,0
ITA-Serie A,2526,Atalanta,Odilon Kossounou,CIV,DF,24-258,2001,1.0,2,2,1,0,1,2,3,66.7,1,0,0,0,1,1,0
ITA-Serie A,2526,Atalanta,Raoul Bellanova,ITA,DF,25-125,2000,3.0,4,2,2,1,1,0,1,0.0,1,1,0,1,0,5,0
ITA-Serie A,2526,Atalanta,Yunus Musah,USA,MF,22-294,2002,0.2,0,0,0,0,0,0,0,,0,1,1,0,0,0,0
ITA-Serie A,2526,Atalanta,Éderson,BRA,MF,26-074,1999,0.2,0,0,0,0,0,0,1,0.0,1,1,1,0,0,1,0
ITA-Serie A,2526,Bologna,Charalampos Lykogiannis,GRE,DF,31-332,1993,2.6,4,3,1,3,0,3,5,60.0,2,1,1,0,0,8,0
ITA-Serie A,2526,Bologna,Ciro Immobile,ITA,FW,35-211,1990,0.3,0,0,0,0,0,0,0,,0,0,0,0,0,0,0
ITA-Serie A,2526,Bologna,Federico Bernardeschi,ITA,MF,31-215,1994,0.4,0,0,0,0,0,0,0,,0,0,0,0,0,0,0
ITA-Serie A,2526,Bologna,Giovanni Fabbian,ITA,MF,22-248,2003,1.6,2,0,0,1,1,0,0,,0,1,0,1,1,0,0
ITA-Serie A,2526,Bologna,Jens Odgaard,DEN,MF,26-172,1999,1.3,2,1,2,0,0,1,1,100.0,0,2,0,2,1,0,0
ITA-Serie A,2526,Bologna,Jhon Lucumí,COL,DF,27-085,1998,2.5,6,4,4,2,0,5,6,83.3,1,2,2,0,3,12,2
ITA-Serie A,2526,Bologna,Jonathan Rowe,ENG,MF,22-142,2003,0.2,0,0,0,0,0,0,0,,0,0,0,0,0,0,0
ITA-Serie A,2526,Bologna,Juan Miranda,ESP,DF,25-243,2000,0.4,0,0,0,0,0,0,0,,0,0,0,0,0,1,0
ITA-Serie A,2526,Bologna,Lewis Ferguson,SCO,MF,26-026,1999,1.0,0,0,0,0,0,0,3,0.0,3,1,1,0,0,5,0
ITA-Serie A,2526,Bologna,Lorenzo De Silvestri,ITA,DF,37-119,1988,0.8,0,0,0,0,0,0,0,,0,1,0,1,0,1,0
ITA-Serie A,2526,Bologna,Martin Vitík,CZE,DF,22-241,2003,1.0,0,0,0,0,0,0,0,,0,1,0,1,1,7,0
ITA-Serie A,2526,Bologna,Nadir Zortea,ITA,DF,26-092,1999,2.2,3,2,3,0,0,2,6,33.3,4,5,2,3,3,3,0
ITA-Serie A,2526,Bologna,Nicolò Cambiaghi,ITA,FW,24-265,2000,2.8,3,3,1,2,0,0,4,0.0,4,1,0,1,1,2,0
ITA-Serie A,2526,Bologna,Nicolò Casale,ITA,DF,27-217,1998,0.5,0,0,0,0,0,0,1,0.0,1,0,0,0,1,1,0
ITA-Serie A,2526,Bologna,Nikola Moro,CRO,MF,27-191,1998,0.7,2,1,1,1,0,1,2,50.0,1,0,0,0,1,1,0
ITA-Serie A,2526,Bologna,Remo Freuler,SUI,MF,33-157,1992,2.9,10,5,3,6,1,4,4,100.0,0,3,0,3,1,1,0
ITA-Serie A,2526,Bologna,Riccardo Orsolini,ITA,FW,28-238,1997,2.8,7,5,4,3,0,5,5,100.0,0,1,0,1,1,1,0
ITA-Serie A,2526,Bologna,Santiago Castro,ARG,FW,20-355,2004,2.4,0,0,0,0,0,0,1,0.0,1,1,0,1,0,2,0
ITA-Serie A,2526,Bologna,Thijs Dallinga,NED,FW,25-047,2000,0.3,0,0,0,0,0,0,0,,0,0,0,0,0,1,0
ITA-Serie A,2526,Bologna,Tommaso Pobega,ITA,MF,26-066,1999,1.3,0,0,0,0,0,0,3,0.0,3,3,2,1,2,1,0
ITA-Serie A,2526,Bologna,Torbjørn Heggem,NOR,DF,26-250,1999,2.0,4,3,4,0,0,2,2,100.0,0,3,2,1,3,10,1
ITA-Serie A,2526,Bologna,Łukasz Skorupski,POL,GK,34-137,1991,3.0,0,0,0,0,0,0,0,,0,0,0,0,0,2,3
ITA-Serie A,2526,Cagliari,Adam Obert,SVK,DF,23-027,2002,2.8,5,2,2,2,1,3,4,75.0,1,5,3,2,5,12,0
ITA-Serie A,2526,Cagliari,Alessandro Deiola,ITA,MF,30-049,1995,2.2,5,4,3,1,1,1,4,25.0,3,0,0,0,2,6,2
ITA-Serie A,2526,Cagliari,Alessandro Di Pardo,ITA,DF,26-063,1999,0.1,0,0,0,0,0,0,0,,0,0,0,0,0,2,0
ITA-Serie A,2526,Cagliari,Andrea Belotti,ITA,FW,31-273,1993,0.8,0,0,0,0,0,0,1,0.0,1,0,0,0,1,0,0
ITA-Serie A,2526,Cagliari,Elia Caprile,ITA,GK,24-025,2001,3.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0
ITA-Serie A,2526,Cagliari,Gabriele Zappa,ITA,DF,25-271,1999,2.2,3,2,2,1,0,1,1,100.0,0,3,0,3,0,10,0
ITA-Serie A,2526,Cagliari,Gennaro Borrelli,ITA,FW,25-193,2000,1.4,5,1,3,2,0,1,1,100.0,0,1,0,1,0,3,0
ITA-Serie A,2526,Cagliari,Gianluca Gaetano,ITA,"MF,FW",25-137,2000,1.1,0,0,0,0,0,0,1,0.0,1,0,0,0,0,1,0
ITA-Serie A,2526,Cagliari,Luca Mazzitelli,ITA,MF,29-308,1995,0.3,0,0,0,0,0,0,1,0.0,1,0,0,0,0,1,0
ITA-Serie A,2526,Cagliari,Marco Palestra,ITA,DF,20-200,2005,1.3,1,0,1,0,0,0,0,,0,1,0,1,0,4,0
ITA-Serie A,2526,Cagliari,Matteo Prati,ITA,MF,21-265,2003,2.4,4,2,2,2,0,0,1,0.0,1,2,2,0,2,9,0
ITA-Serie A,2526,Cagliari,Mattia Felici,ITA,"MF,FW",24-155,2001,0.2,1,0,0,1,0,0,0,,0,0,0,0,0,0,0
ITA-Serie A,2526,Cagliari,Michael Folorunsho,ITA,"FW,MF",27-224,1998,2.9,5,2,1,4,0,3,6,50.0,3,1,1,0,0,5,0
ITA-Serie A,2526,Cagliari,Michel Ndary Adopo,FRA,MF,25-062,2000,3.0,5,2,4,0,1,0,2,0.0,2,0,0,0,1,6,1
ITA-Serie A,2526,Cagliari,Riyad Idrissi,ITA,DF,20-098,2005,0.3,0,0,0,0,0,0,1,0.0,1,0,0,0,0,1,0
ITA-Serie A,2526,Cagliari,Sebastiano Esposito,ITA,"MF,FW",23-079,2002,2.2,4,4,3,1,0,3,5,60.0,2,3,1,2,2,2,0
ITA-Serie A,2526,Cagliari,Sebastiano Luperto,ITA,DF,29-013,1996,3.0,2,2,2,0,0,0,1,0.0,1,2,2,0,1,13,0
ITA-Serie A,2526,Cagliari,Semih Kılıçsoy,TUR,FW,20-035,2005,0.1,0,0,0,0,0,0,0,,0,0,0,0,0,0,0
ITA-Serie A,2526,Cagliari,Yerry Mina,COL,DF,30-361,1994,3.0,2,2,2,0,0,1,2,50.0,1,5,4,1,2,26,1
ITA-Serie A,2526,Cagliari,Zito Luvumbo,ANG,"MF,DF",23-194,2002,0.7,0,0,0,0,0,0,2,0.0,2,1,0,1,1,1,0
ITA-Serie A,2526,Cagliari,Zé Pedro Figueiredo,POR,DF,28-105,1997,0.0,0,0,0,0,0,0,0,,0,1,1,0,0,0,0
ITA-Serie A,2526,Como,Anastasios Douvikas,GRE,FW,26-048,1999,1.7,1,0,0,1,0,0,1,0.0,1,2,2,0,1,2,0
ITA-Serie A,2526,Como,Ignace Van Der Brempt,BEL,DF,23-171,2002,1.1,5,1,5,0,0,3,4,75.0,1,0,0,0,2,0,0
ITA-Serie A,2526,Como,Ivan Smolčić,CRO,DF,25-033,2000,0.9,5,5,2,3,0,3,3,100.0,0,3,2,1,4,0,0
