league,season,team,player,nationality,position,age,birth_year,minutes_90s,cards_yellow,cards_red,cards_yellow_red,fouls,fouled,offsides,crosses,interceptions,tackles_won,pens_won,pens_conceded,own_goals,ball_recoveries,aerials_won,aerials_lost,aerials_won_pct
ITA-Serie A,2324,Roma,Ola Solbakken,NOR,FW,24,1998,0.3,0,0,0,0,0,0,1,0,0,0,0,0,1,0,2,0.0
ITA-Serie A,2324,Roma,Paulo Dybala,ARG,"FW,MF",29,1993,21.8,3,0,0,12,50,5,88,3,13,0,0,0,83,7,21,25.0
ITA-Serie A,2324,Roma,Rasmus Kristensen,DEN,DF,26,1997,19.4,5,0,0,14,8,1,44,8,19,1,0,1,67,30,21,58.8
ITA-Serie A,2324,Roma,Renato Sanches,POR,MF,25,1997,1.6,2,0,0,6,3,0,4,0,1,0,1,0,5,1,2,33.3
ITA-Serie A,2324,Roma,Riccardo Pagano,ITA,"MF,DF",18,2004,0.6,0,0,0,3,0,0,1,0,2,0,0,0,3,0,1,0.0
ITA-Serie A,2324,Roma,Rick Karsdorp,NED,DF,28,1995,13.2,2,0,0,9,9,0,28,9,18,1,0,0,50,5,2,71.4
ITA-Serie A,2324,Roma,Romelu Lukaku,BEL,FW,30,1993,29.3,5,1,0,24,17,25,13,0,5,0,0,0,52,51,55,48.1
ITA-Serie A,2324,Roma,Rui Patrício,POR,GK,35,1988,23.0,1,0,0,1,1,0,0,0,0,0,1,0,12,2,0,100.0
ITA-Serie A,2324,Roma,Sardar Azmoun,IRN,"FW,MF",28,1995,6.5,4,0,0,8,11,2,2,3,5,2,0,0,19,13,15,46.4
ITA-Serie A,2324,Roma,Stephan El Shaarawy,ITA,"FW,DF",30,1992,19.3,2,0,0,14,28,8,17,13,13,0,0,0,83,9,15,37.5
ITA-Serie A,2324,Roma,Tammy Abraham,ENG,FW,25,1997,2.7,1,0,0,6,5,2,2,0,1,1,0,0,1,6,5,54.5
ITA-Serie A,2324,Roma,Tommaso Baldanzi,ITA,"FW,MF",20,2003,5.8,2,0,0,7,14,1,7,0,5,0,0,0,20,0,2,0.0
ITA-Serie A,2324,Roma,Zeki Çelik,TUR,DF,26,1997,7.5,1,0,0,14,3,0,20,8,16,0,0,0,33,3,7,30.0
ITA-Serie A,2324,Salernitana,Agustín Martegani,ARG,MF,23,2000,8.1,1,0,0,10,14,0,1,4,7,0,0,0,51,6,5,54.5
ITA-Serie A,2324,Salernitana,Alessandro Zanoli,ITA,DF,22,2000,10.2,3,0,0,5,4,1,30,1,13,0,0,1,26,7,12,36.8
ITA-Serie A,2324,Salernitana,Andres Sfait,ROU,"DF,MF",18,2004,0.3,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,
ITA-Serie A,2324,Salernitana,Antonio Candreva,ITA,"MF,FW",36,1987,30.6,5,0,0,11,43,21,223,7,13,0,0,0,93,0,1,0.0
ITA-Serie A,2324,Salernitana,Benoît Costil,FRA,GK,36,1987,13.0,0,0,0,0,1,0,1,0,1,0,0,0,14,0,0,
ITA-Serie A,2324,Salernitana,Boulaye Dia,SEN,"FW,MF",26,1996,12.7,1,0,0,11,24,3,1,3,2,0,0,0,41,6,27,18.2
ITA-Serie A,2324,Salernitana,Chukwubuikem Ikwuemesi,NGA,FW,21,2001,11.8,2,0,0,35,20,8,2,1,1,0,0,0,23,29,59,33.0
ITA-Serie A,2324,Salernitana,Domagoj Bradarić,CRO,DF,23,1999,30.5,5,0,0,14,34,0,81,32,20,0,0,0,150,23,28,45.1
ITA-Serie A,2324,Salernitana,Dylan Bronn,TUN,"DF,MF",28,1995,0.6,0,0,0,0,2,0,0,0,0,0,0,0,0,4,4,50.0
ITA-Serie A,2324,Salernitana,Emanuel Vignato,ITA,"MF,FW",22,2000,3.5,1,0,0,3,1,1,2,1,7,0,0,0,12,0,4,0.0
ITA-Serie A,2324,Salernitana,Emil Bohinen,NOR,MF,24,1999,5.9,1,0,0,5,6,0,2,14,6,0,0,0,42,11,10,52.4
ITA-Serie A,2324,Salernitana,Erik Botheim,NOR,"FW,MF",23,2000,3.5,1,0,0,2,11,0,1,0,0,0,0,0,7,2,17,10.5
ITA-Serie A,2324,Salernitana,Federico Fazio,ARG,DF,36,1987,15.1,3,1,0,9,9,0,0,17,11,0,1,0,54,50,21,70.4
ITA-Serie A,2324,Salernitana,Flavius Daniliuc,AUT,DF,22,2001,8.3,2,0,0,14,4,0,1,8,11,0,0,0,52,20,15,57.1
ITA-Serie A,2324,Salernitana,Gerardo Fusco,ITA,FW,18,2005,0.2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,
ITA-Serie A,2324,Salernitana,Giulio Maggiore,ITA,MF,25,1998,20.0,9,1,1,39,37,1,3,24,29,0,1,0,134,24,46,34.3
ITA-Serie A,2324,Salernitana,Grigoris Kastanos,CYP,"MF,DF",25,1998,16.4,5,0,0,18,44,3,38,8,14,0,0,0,85,24,36,40.0
ITA-Serie A,2324,Salernitana,Guillermo Ochoa,MEX,GK,38,1985,21.0,0,0,0,0,0,0,0,0,0,0,0,0,18,2,0,100.0
ITA-Serie A,2324,Salernitana,Iron Gomis,FRA,MF,23,1999,1.5,0,0,0,2,2,1,1,2,1,0,0,0,10,3,0,100.0
ITA-Serie A,2324,Salernitana,Jovane Cabral,CPV,"MF,FW",25,1998,7.5,1,0,0,19,13,6,14,1,9,0,1,0,31,5,15,25.0
ITA-Serie A,2324,Salernitana,Junior Sambia,FRA,"DF,MF",26,1996,11.5,4,0,0,9,15,0,28,11,5,0,1,0,38,23,12,65.7
ITA-Serie A,2324,Salernitana,Jérôme Boateng,GER,DF,34,1988,2.6,0,0,0,2,0,1,1,4,0,0,0,0,10,8,7,53.3
ITA-Serie A,2324,Salernitana,Kostas Manolas,GRE,DF,32,1991,5.4,0,0,0,5,3,0,1,2,5,0,0,0,19,20,8,71.4
ITA-Serie A,2324,Salernitana,Lassana Coulibaly,MLI,MF,27,1996,23.1,5,0,0,33,36,1,8,16,32,0,0,0,129,29,32,47.5
ITA-Serie A,2324,Salernitana,Lorenzo Pirola,ITA,DF,21,2002,22.1,4,0,0,33,16,1,2,25,23,0,2,0,81,58,35,62.4
ITA-Serie A,2324,Salernitana,Loum Tchaouna,FRA,"FW,MF",19,2003,23.3,4,0,0,15,30,6,70,4,10,0,0,0,69,27,66,29.0
ITA-Serie A,2324,Salernitana,Mamadou Coulibaly,SEN,DF,24,1999,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
ITA-Serie A,2324,Salernitana,Marco Pellegrino,ARG,DF,21,2002,6.1,1,0,0,3,1,0,1,10,6,0,1,0,15,9,18,33.3
ITA-Serie A,2324,Salernitana,Mateusz Łęgowski,POL,MF,20,2003,12.7,3,0,0,24,10,2,6,7,12,0,0,0,60,13,16,44.8
ITA-Serie A,2324,Salernitana,Matteo Lovato,ITA,DF,23,2000,10.5,2,0,0,7,5,0,1,18,14,0,2,0,47,15,18,45.5
ITA-Serie A,2324,Salernitana,Niccolò Pierozzi,ITA,DF,21,2001,9.7,6,0,0,28,10,0,6,11,11,1,0,0,36,17,9,65.4
ITA-Serie A,2324,Salernitana,Norbert Gyömbér,SVK,DF,31,1992,19.6,9,0,0,33,17,0,0,23,18,0,1,1,111,31,28,52.5
ITA-Serie A,2324,Salernitana,Pasquale Mazzocchi,ITA,DF,28,1995,14.1,4,0,0,23,9,3,42,5,19,0,0,0,72,6,26,18.8
ITA-Serie A,2324,Salernitana,Shon Weissman,ISR,"FW,DF",27,1996,5.5,0,0,0,3,10,0,0,3,3,0,0,0,13,6,15,28.6
ITA-Serie A,2324,Salernitana,Simeon Nwankwo,NGA,FW,31,1992,7.6,0,0,0,11,17,2,0,0,3,0,0,0,13,24,41,36.9
ITA-Serie A,2324,Salernitana,Toma Bašić,CRO,MF,26,1996,12.9,5,0,0,14,16,0,25,14,13,0,0,0,60,8,12,40.0
ITA-Serie A,2324,Salernitana,Triantafyllos Pasaridīs,GRE,DF,27,1996,5.0,3,0,0,9,3,0,0,3,7,0,0,0,12,7,13,35.0
ITA-Serie A,2324,Salernitana,Trivante Stewart,JAM,"FW,MF",23,2000,1.1,0,0,0,1,0,0,2,0,0,0,0,0,3,2,6,25.0
ITA-Serie A,2324,Salernitana,Vincenzo Fiorillo,ITA,GK,33,1990,4.0,1,1,0,0,3,0,0,0,0,0,0,0,2,1,0,100.0
ITA-Serie A,2324,Sassuolo,Alessio Cragno,ITA,GK,29,1994,3.0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,100.0
ITA-Serie A,2324,Sassuolo,Andrea Consigli,ITA,GK,36,1987,35.0,1,0,0,0,3,0,0,1,0,0,0,0,32,7,0,100.0
ITA-Serie A,2324,Sassuolo,Andrea Pinamonti,ITA,FW,24,1999,34.2,4,0,0,22,51,9,10,1,8,1,0,0,69,79,159,33.2
ITA-Serie A,2324,Sassuolo,Armand Lauriente,FRA,FW,24,1998,32.3,5,0,0,34,55,4,135,15,20,1,0,0,138,6,28,17.6
ITA-Serie A,2324,Sassuolo,Cristian Volpato,ITA,"MF,FW",19,2003,7.2,1,0,0,15,9,1,47,1,8,0,0,0,45,7,7,50.0
ITA-Serie A,2324,Sassuolo,Daniel Boloca,ROU,MF,24,1998,22.5,6,1,0,25,7,0,8,14,33,0,1,0,155,24,20,54.5
ITA-Serie A,2324,Sassuolo,Domenico Berardi,ITA,FW,28,1994,15.9,6,0,0,28,28,4,72,13,8,1,0,0,57,9,18,33.3
ITA-Serie A,2324,Sassuolo,Emil Ceide,NOR,"FW,MF",21,2001,2.0,0,0,0,2,1,0,5,0,2,0,0,0,7,0,3,0.0
ITA-Serie A,2324,Sassuolo,Filippo Missori,ITA,DF,19,2004,3.0,0,0,0,1,2,0,5,4,3,0,0,0,8,6,1,85.7
ITA-Serie A,2324,Sassuolo,Gian Marco Ferrari,ITA,DF,31,1992,25.2,4,0,0,26,21,0,14,25,10,0,3,0,95,39,38,50.6
ITA-Serie A,2324,Sassuolo,Grégoire Defrel,MTQ,"FW,MF",32,1991,8.4,0,0,0,9,8,1,2,3,8,0,0,0,30,6,21,22.2
ITA-Serie A,2324,Sassuolo,Jeremy Toljan,GER,DF,28,1994,23.1,1,0,0,10,7,0,50,16,10,1,1,0,103,9,16,36.0
ITA-Serie A,2324,Sassuolo,Josh Doig,SCO,DF,21,2002,14.9,5,0,0,15,11,0,47,16,17,0,1,0,49,15,14,51.7
ITA-Serie A,2324,Sassuolo,Justin Kumi,ITA,FW,19,2004,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
ITA-Serie A,2324,Sassuolo,Kevin Miranda,ITA,DF,20,2003,0.2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,
ITA-Serie A,2324,Sassuolo,Kristian Thorstvedt,NOR,MF,24,1999,26.6,7,0,0,36,39,1,26,21,22,0,0,0,112,55,68,44.7
ITA-Serie A,2324,Sassuolo,Luca Lipani,ITA,MF,18,2005,4.3,0,0,0,6,1,0,5,6,7,0,0,0,22,5,7,41.7
ITA-Serie A,2324,Sassuolo,Marash Kumbulla,ALB,DF,23,2000,4.0,1,0,0,3,1,0,0,0,2,0,1,1,6,4,4,50.0
ITA-Serie A,2324,Sassuolo,Marcus Pedersen,NOR,DF,23,2000,17.9,4,0,0,13,9,0,57,10,24,0,0,0,56,9,18,33.3
ITA-Serie A,2324,Sassuolo,Martin Erlic,CRO,DF,25,1998,29.1,5,0,0,30,26,0,5,28,22,0,2,0,110,55,48,53.4
ITA-Serie A,2324,Sassuolo,Matheus Henrique,BRA,MF,25,1997,27.8,8,1,1,21,38,2,26,25,29,0,0,0,141,14,12,53.8
ITA-Serie A,2324,Sassuolo,Mattia Viti,ITA,DF,21,2002,10.9,0,0,0,9,14,0,1,10,15,0,1,1,45,13,10,56.5
ITA-Serie A,2324,Sassuolo,Matías Viña,URU,DF,25,1997,11.3,1,0,0,12,9,0,29,9,21,0,0,2,45,11,15,42.3
ITA-Serie A,2324,Sassuolo,Maxime Lopez,FRA,MF,25,1997,1.6,0,1,0,2,2,0,0,2,1,0,0,0,10,0,1,0.0
ITA-Serie A,2324,Sassuolo,Nedim Bajrami,ALB,"MF,FW",24,1999,14.6,0,0,0,12,6,3,78,6,6,0,0,0,57,2,11,15.4
ITA-Serie A,2324,Sassuolo,Pedro Obiang,EQG,MF,31,1992,5.0,1,0,0,9,3,0,1,8,4,0,0,0,20,5,4,55.6
ITA-Serie A,2324,Sassuolo,Ruan,BRA,DF,24,1999,16.8,7,1,1,23,12,0,2,24,15,1,1,0,80,34,27,55.7
ITA-Serie A,2324,Sassuolo,Samu Castillejo,ESP,"FW,MF",28,1995,6.0,2,0,0,11,18,1,34,1,10,0,0,0,33,2,9,18.2
ITA-Serie A,2324,Sassuolo,Samuele Mulattieri,ITA,"FW,MF",22,2000,5.1,1,0,0,7,5,0,0,1,1,1,0,0,21,23,35,39.7
ITA-Serie A,2324,Sassuolo,Uroš Račić,SRB,MF,25,1998,9.1,1,0,0,6,12,0,2,7,4,0,0,0,50,12,13,48.0
ITA-Serie A,2324,Torino,Adam Masina,MAR,DF,29,1994,11.4,0,0,0,18,5,0,4,11,12,0,1,0,49,22,14,61.1
ITA-Serie A,2324,Torino,Adrien Tameze,CMR,"DF,MF",29,1994,23.8,6,1,0,19,15,0,15,47,16,0,1,0,140,30,39,43.5
ITA-Serie A,2324,Torino,Alessandro Buongiorno,ITA,DF,24,1999,28.1,7,0,0,69,39,1,3,69,39,1,1,0,127,78,53,59.5
ITA-Serie A,2324,Torino,Alessandro Dellavalle,ITA,DF,19,2004,0.2,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,100.0
ITA-Serie A,2324,Torino,Antonio Sanabria,PAR,"FW,MF",27,1996,23.7,2,0,0,25,33,3,6,6,15,0,0,0,68,62,73,45.9
ITA-Serie A,2324,Torino,Brandon Soppy,FRA,DF,21,2002,2.0,0,0,0,4,6,0,3,0,2,0,0,0,14,0,1,0.0
ITA-Serie A,2324,Torino,David Okereke,NGA,"FW,MF",25,1997,2.8,0,0,0,2,3,2,4,1,1,0,0,0,9,7,9,43.8
ITA-Serie A,2324,Torino,David Zima,CZE,DF,22,2000,1.0,0,0,0,0,1,0,0,3,1,0,0,0,6,2,5,28.6
ITA-Serie A,2324,Torino,Demba Seck,SEN,MF,22,2001,4.7,1,0,0,9,8,0,2,1,3,0,0,0,22,3,10,23.1
ITA-Serie A,2324,Torino,Duván Zapata,COL,FW,32,1991,32.0,2,0,0,53,67,22,50,7,7,0,0,0,85,129,115,52.9
ITA-Serie A,2324,Torino,Gvidas Gineitis,LTU,MF,19,2004,6.0,2,0,0,9,3,0,22,4,7,0,0,0,37,7,5,58.3
ITA-Serie A,2324,Torino,Ivan Ilić,SRB,MF,22,2001,23.3,3,0,0,24,25,1,91,20,8,0,1,0,112,19,19,50.0
ITA-Serie A,2324,Torino,Karol Linetty,POL,MF,28,1995,20.6,12,0,0,50,18,2,19,23,21,0,0,0,102,18,16,52.9
ITA-Serie A,2324,Torino,Koffi Djidji,CIV,DF,30,1992,8.4,2,0,0,11,1,0,2,10,9,0,0,0,37,8,6,57.1
ITA-Serie A,2324,Torino,Luca Gemello,ITA,GK,23,2000,2.0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,
ITA-Serie A,2324,Torino,Matteo Lovato,ITA,DF,23,2000,6.0,2,0,0,14,0,0,0,13,7,0,1,0,18,11,9,55.0
ITA-Serie A,2324,Torino,Mërgim Vojvoda,KVX,DF,28,1995,15.3,3,0,0,12,4,4,64,13,8,0,0,0,65,5,10,33.3
ITA-Serie A,2324,Torino,Nemanja Radonjić,SRB,"MF,FW",27,1996,4.2,1,0,0,1,5,4,11,0,1,0,0,0,13,0,5,0.0
ITA-Serie A,2324,Torino,Nikola Vlašić,CRO,"MF,FW",25,1997,29.0,3,0,0,26,37,9,37,11,16,0,0,0,152,25,37,40.3
ITA-Serie A,2324,Torino,Perr Schuurs,NED,DF,23,1999,8.6,2,0,0,8,1,0,2,9,12,0,1,0,49,15,9,62.5
ITA-Serie A,2324,Torino,Pietro Pellegri,ITA,FW,22,2001,8.4,3,0,0,16,22,6,5,2,1,0,0,0,22,23,38,37.7
ITA-Serie A,2324,Torino,Raoul Bellanova,ITA,DF,23,2000,33.8,5,0,0,14,53,2,178,15,26,0,0,0,127,30,32,48.4
ITA-Serie A,2324,Torino,Ricardo Rodríguez,SUI,DF,30,1992,30.8,4,0,0,25,9,1,57,24,26,0,0,0,112,41,29,58.6
ITA-Serie A,2324,Torino,Saba Sazonov,GEO,DF,21,2002,4.0,2,0,0,10,1,0,0,3,7,0,1,0,22,10,10,50.0
ITA-Serie A,2324,Torino,Samuele Ricci,ITA,MF,21,2001,26.6,8,1,1,37,46,3,54,27,18,1,0,0,125,17,25,40.5
ITA-Serie A,2324,Torino,Simone Verdi,ITA,FW,31,1992,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
ITA-Serie A,2324,Torino,Valentino Lazaro,AUT,"DF,MF",27,1996,22.2,3,0,0,12,10,1,127,8,11,0,0,0,103,14,20,41.2
ITA-Serie A,2324,Torino,Vanja Milinković-Savić,SRB,GK,26,1997,36.0,2,0,0,0,2,0,0,1,0,0,0,0,47,9,2,81.8
ITA-Serie A,2324,Torino,Yann Karamoh,FRA,"MF,FW",25,1998,1.8,0,0,0,2,3,2,5,0,0,0,0,0,10,2,2,50.0
ITA-Serie A,2324,Torino,Zanos Savva,CYP,"DF,MF",17,2005,0.3,0,0,0,1,1,0,0,0,1,0,0,0,1,0,1,0.0
ITA-Serie A,2324,Udinese,Adam Masina,MAR,DF,29,1994,0.7,2,0,0,3,0,0,0,2,0,0,0,0,5,4,1,80.0
ITA-Serie A,2324,Udinese,Antonio Tikvić,CRO,DF,19,2004,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
ITA-Serie A,2324,Udinese,Axel Guessand,FRA,DF,18,2004,0.5,0,0,0,0,1,0,0,0,1,0,0,0,3,1,1,50.0
ITA-Serie A,2324,Udinese,Beto,GNB,FW,25,1998,0.8,0,0,0,0,0,3,0,0,0,0,0,0,0,0,2,0.0
ITA-Serie A,2324,Udinese,Brenner,BRA,"MF,FW",23,2000,2.1,0,0,0,0,3,1,1,0,7,0,0,0,15,0,2,0.0
ITA-Serie A,2324,Udinese,Christian Kabasele,BEL,DF,32,1991,9.6,5,0,0,15,9,0,2,12,7,0,2,0,22,26,10,72.2
ITA-Serie A,2324,Udinese,Domingos Quina,POR,MF,23,1999,0.1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0.0
ITA-Serie A,2324,Udinese,Enzo Ebosse,CMR,DF,24,1999,0.1,0,0,0,0,0,0,0,1,1,0,0,0,3,0,0,
ITA-Serie A,2324,Udinese,Festy Ebosele,IRL,DF,20,2002,18.9,6,1,1,29,45,1,45,10,20,1,3,0,74,16,18,47.1
ITA-Serie A,2324,Udinese,Florian Thauvin,FRA,FW,30,1993,19.0,4,0,0,14,26,6,79,3,4,0,0,0,64,10,26,27.8
ITA-Serie A,2324,Udinese,Hassane Kamara,CIV,DF,29,1994,24.7,4,0,0,21,8,6,71,26,32,0,0,0,130,16,14,53.3
ITA-Serie A,2324,Udinese,Isaac Success,NGA,"FW,MF",27,1996,9.8,4,0,0,27,34,1,2,2,4,0,0,0,24,27,31,46.6
ITA-Serie A,2324,Udinese,Jaka Bijol,SVN,DF,24,1999,23.2,4,0,0,28,7,0,1,23,27,0,0,0,85,84,26,76.4
ITA-Serie A,2324,Udinese,Jordan Zemura,ZIM,DF,23,1999,11.5,1,0,0,15,15,0,21,13,16,0,0,0,41,9,10,47.4
ITA-Serie A,2324,Udinese,João Ferreira,POR,DF,22,2001,20.2,9,0,0,35,11,2,21,29,42,1,1,0,106,18,14,56.3
ITA-Serie A,2324,Udinese,Keinan Davis,ENG,"FW,MF",25,1998,2.1,2,0,0,5,3,3,0,0,0,0,0,0,5,9,5,64.3
ITA-Serie A,2324,Udinese,Kingsley Ehizibue,NED,DF,28,1995,10.6,4,0,0,12,21,5,17,8,14,0,0,0,44,12,13,48.0
ITA-Serie A,2324,Udinese,Lautaro Gianetti,ARG,DF,29,1993,7.0,4,0,0,9,0,0,0,19,4,0,0,1,25,8,8,50.0
ITA-Serie A,2324,Udinese,Lazar Samardzic,SRB,MF,21,2002,26.4,3,0,0,29,18,0,124,10,19,0,1,0,142,14,35,28.6
ITA-Serie A,2324,Udinese,Lorenzo Lucca,ITA,FW,22,2000,28.8,6,0,0,52,54,21,8,3,11,0,0,0,71,95,93,50.5
ITA-Serie A,2324,Udinese,Maduka Okoye,NGA,GK,23,1999,21.0,2,0,0,1,4,0,0,1,0,0,1,0,17,6,1,85.7
ITA-Serie A,2324,Udinese,Marco Silvestri,ITA,GK,32,1991,17.0,0,0,0,0,1,0,0,0,0,0,0,0,20,2,3,40.0
ITA-Serie A,2324,Udinese,Marley Aké,FRA,FW,22,2001,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.0
ITA-Serie A,2324,Udinese,Martín Payero,ARG,MF,24,1998,20.0,6,1,0,45,28,1,20,15,32,1,0,0,110,20,19,51.3
ITA-Serie A,2324,Udinese,Nehuén Pérez,ARG,DF,23,2000,36.0,9,1,1,34,17,0,19,45,48,0,1,0,164,81,44,64.8
ITA-Serie A,2324,Udinese,Oier Zarraga,ESP,MF,24,1999,4.5,0,0,0,3,3,0,5,5,3,0,0,0,12,3,3,50.0
ITA-Serie A,2324,Udinese,Roberto Pereyra,ARG,"FW,MF",32,1991,20.6,6,0,0,24,32,5,24,7,9,1,0,0,100,4,8,33.3
ITA-Serie A,2324,Udinese,Sandi Lovrić,SVN,MF,25,1998,22.1,1,1,0,25,23,1,82,21,12,0,0,0,118,8,18,30.8
ITA-Serie A,2324,Udinese,Simone Pafundi,ITA,MF,17,2006,0.1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,100.0
ITA-Serie A,2324,Udinese,Thomas Kristensen,DEN,DF,21,2002,23.3,4,1,1,26,7,1,1,29,24,0,0,0,74,58,40,59.2
ITA-Serie A,2324,Udinese,Vivaldo Semedo,POR,FW,18,2005,0.1,0,0,0,1,2,0,0,0,0,0,0,0,1,0,0,
ITA-Serie A,2324,Udinese,Walace,BRA,MF,28,1995,36.0,7,0,0,42,46,0,12,43,43,0,0,0,276,29,19,60.4
ITA-Serie A,2425,Atalanta,Ademola Lookman,NGA,"MF,FW",26,1997,25.0,4,0,0,31,20,26,124,3,15,0,0,0,69,17,13,56.7
ITA-Serie A,2425,Atalanta,Alberto Manzoni,ITA,MF,19,2005,0.1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,100.0
ITA-Serie A,2425,Atalanta,Ben Godfrey,ENG,DF,26,1998,0.3,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,
ITA-Serie A,2425,Atalanta,Berat Djimsiti,ALB,DF,31,1993,29.3,6,0,0,23,21,0,11,40,33,0,1,1,102,90,58,60.8
ITA-Serie A,2425,Atalanta,Charles De Ketelaere,BEL,"MF,FW",23,2001,23.0,1,0,0,22,39,2,56,3,9,0,0,0,78,36,38,48.6
ITA-Serie A,2425,Atalanta,Daniel Maldini,ITA,"FW,MF",22,2001,2.9,0,0,0,3,7,1,5,2,2,0,0,0,8,8,5,61.5
ITA-Serie A,2425,Atalanta,Davide Zappacosta,ITA,DF,32,1992,23.0,3,0,0,19,14,6,95,11,16,0,0,0,89,9,12,42.9
ITA-Serie A,2425,Atalanta,Federico Cassa,ITA,"MF,FW",18,2006,0.2,0,0,0,2,1,0,0,0,0,1,0,0,1,0,0,
ITA-Serie A,2425,Atalanta,Gianluca Scamacca,ITA,FW,25,1999,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
ITA-Serie A,2425,Atalanta,Giorgio Scalvini,ITA,DF,20,2003,3.0,2,0,0,7,1,0,0,4,4,0,0,0,13,8,6,57.1
ITA-Serie A,2425,Atalanta,Ibrahim Sulemana,GHA,MF,21,2003,3.1,1,0,0,2,2,0,0,0,4,0,0,0,13,9,4,69.2
ITA-Serie A,2425,Atalanta,Isak Hien,SWE,DF,25,1999,25.9,10,0,0,36,19,0,1,31,28,0,1,0,141,68,56,54.8
ITA-Serie A,2425,Atalanta,Juan Cuadrado,COL,"DF,MF",36,1988,9.2,3,0,0,9,27,0,56,7,9,1,0,0,31,12,4,75.0
ITA-Serie A,2425,Atalanta,Juan Musso,ARG,GK,30,1994,1.0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,
ITA-Serie A,2425,Atalanta,Lazar Samardzic,SRB,MF,22,2002,13.0,3,0,0,19,10,1,60,2,15,0,0,0,50,4,23,14.8
ITA-Serie A,2425,Atalanta,Marco Brescianini,ITA,MF,24,2000,11.0,1,0,0,22,9,2,18,2,11,0,0,0,50,12,10,54.5
ITA-Serie A,2425,Atalanta,Marco Carnesecchi,ITA,GK,24,2000,34.0,1,0,0,0,5,0,0,0,0,0,0,0,57,7,0,100.0
ITA-Serie A,2425,Atalanta,Marco Palestra,ITA,DF,19,2005,2.5,0,0,0,1,10,1,12,2,4,0,0,0,7,2,2,50.0
ITA-Serie A,2425,Atalanta,Mario Pašalić,CRO,MF,29,1995,21.9,1,0,0,19,10,2,11,12,16,0,0,0,112,30,29,50.8
ITA-Serie A,2425,Atalanta,Marten de Roon,NED,"MF,DF",33,1991,34.0,5,0,0,48,22,1,28,47,48,0,0,0,140,46,29,61.3
ITA-Serie A,2425,Atalanta,Mateo Retegui,ITA,FW,25,1999,26.5,3,0,0,32,34,6,15,4,9,2,0,0,69,51,68,42.9
ITA-Serie A,2425,Atalanta,Matteo Ruggeri,ITA,DF,22,2002,19.5,2,0,0,12,5,2,82,22,24,0,0,0,124,23,15,60.5
ITA-Serie A,2425,Atalanta,Mitchel Bakker,NED,MF,24,2000,0.2,0,0,0,1,0,0,1,0,0,0,0,0,2,1,1,50.0
ITA-Serie A,2425,Atalanta,Nicolò Zaniolo,ITA,"FW,MF",25,1999,4.0,4,0,0,9,17,0,4,1,0,0,0,0,11,4,5,44.4
ITA-Serie A,2425,Atalanta,Odilon Kossounou,CIV,DF,23,2001,12.5,1,0,0,15,6,1,3,13,11,0,0,0,62,23,17,57.5
ITA-Serie A,2425,Atalanta,Rafael Tolói,ITA,DF,33,1990,5.2,1,0,0,6,2,0,2,8,5,0,0,0,33,9,1,90.0
ITA-Serie A,2425,Atalanta,Raoul Bellanova,ITA,DF,24,2000,26.7,3,0,0,15,34,0,156,18,14,0,0,0,117,23,23,50.0
ITA-Serie A,2425,Atalanta,Rui Patrício,POR,GK,36,1988,3.0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,0,100.0
ITA-Serie A,2425,Atalanta,Sead Kolašinac,BIH,DF,31,1993,21.1,7,0,0,38,20,3,10,25,26,0,0,1,135,34,26,56.7
ITA-Serie A,2425,Atalanta,Stefan Posch,AUT,DF,27,1997,4.3,0,0,0,11,0,0,5,4,11,0,0,0,22,4,6,40.0
ITA-Serie A,2425,Atalanta,Vanja Vlahović,SRB,"FW,MF",20,2004,0.7,0,0,0,0,3,0,0,0,1,1,0,0,0,0,3,0.0
ITA-Serie A,2425,Atalanta,Éderson,BRA,MF,25,1999,32.0,5,1,1,31,53,0,23,35,32,0,0,0,186,53,36,59.6
ITA-Serie A,2425,Bologna,Benjamín Domínguez,ARG,FW,20,2003,14.2,0,0,0,10,31,4,11,4,7,0,0,0,62,2,21,8.7
ITA-Serie A,2425,Bologna,Charalampos Lykogiannis,GRE,DF,30,1993,11.6,3,0,0,10,7,2,106,11,14,0,0,0,35,26,13,66.7
ITA-Serie A,2425,Bologna,Dan Ndoye,SUI,FW,23,2000,23.8,4,0,0,23,101,13,44,9,19,1,0,0,89,14,21,40.0
