league,season,team,player,nationality,position,age,birth_year,minutes_90s,passes,passes_live,passes_dead,passes_free_kicks,through_balls,passes_switches,crosses,throw_ins,corner_kicks,corner_kicks_in,corner_kicks_out,corner_kicks_straight,passes_completed,passes_offsides,passes_blocked
ITA-Serie A,2425,Torino,Aaron Ciammaglichella,ITA,MF,19,2005,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ITA-Serie A,2425,Torino,Adam Masina,MAR,DF,30,1994,21.3,1267,1198,66,27,1,8,14,25,0,0,0,0,1066,3,4
ITA-Serie A,2425,Torino,Adrien Tameze,CMR,"MF,DF",30,1994,7.2,301,291,10,8,0,0,9,2,0,0,0,0,259,0,7
ITA-Serie A,2425,Torino,Alberto Paleari,ITA,GK,31,1992,1.0,32,23,9,3,0,0,0,0,0,0,0,0,28,0,0
ITA-Serie A,2425,Torino,Alessio Cacciamani,ITA,"MF,DF",17,2007,0.3,15,15,0,0,0,0,3,0,0,0,0,0,12,0,2
ITA-Serie A,2425,Torino,Ali Dembélé,FRA,DF,20,2004,4.3,168,137,31,4,0,0,7,27,0,0,0,0,127,0,4
ITA-Serie A,2425,Torino,Alieu Njie,SWE,"FW,MF",19,2005,4.4,95,89,5,0,1,1,6,5,0,0,0,0,63,1,1
ITA-Serie A,2425,Torino,Antonio Sanabria,PAR,FW,28,1996,14.6,268,256,11,1,2,1,0,1,0,0,0,0,210,1,2
ITA-Serie A,2425,Torino,Borna Sosa,CRO,DF,26,1998,13.1,686,565,116,12,0,4,51,99,5,4,1,0,546,5,10
ITA-Serie A,2425,Torino,Cesare Casadei,ITA,MF,21,2003,11.3,406,404,2,2,0,3,2,0,0,0,0,0,323,0,5
ITA-Serie A,2425,Torino,Che Adams,SCO,FW,28,1996,29.5,557,513,43,3,4,5,10,1,0,0,0,0,414,1,17
ITA-Serie A,2425,Torino,Cristiano Biraghi,ITA,DF,31,1992,12.9,717,536,178,38,0,5,107,100,40,23,15,0,513,3,17
ITA-Serie A,2425,Torino,Duván Zapata,COL,FW,33,1991,6.5,126,114,10,1,0,0,3,0,0,0,0,0,87,2,3
ITA-Serie A,2425,Torino,Elif Elmas,MKD,"FW,MF",24,1999,11.3,336,321,13,0,0,3,23,10,2,1,0,0,270,2,4
ITA-Serie A,2425,Torino,Guillermo Maripán,CHI,DF,30,1994,26.0,1333,1286,42,37,2,6,2,4,0,0,0,0,1151,5,9
ITA-Serie A,2425,Torino,Gvidas Gineitis,LTU,MF,20,2004,15.9,534,487,42,12,2,0,51,5,25,14,9,0,399,5,26
ITA-Serie A,2425,Torino,Ivan Ilić,SRB,MF,23,2001,10.2,541,502,37,18,2,3,27,8,11,8,1,0,451,2,11
ITA-Serie A,2425,Torino,Karol Linetty,POL,MF,29,1995,17.1,565,542,22,14,1,3,4,1,2,2,0,0,478,1,9
ITA-Serie A,2425,Torino,Marcus Pedersen,NOR,DF,24,2000,15.1,516,423,93,0,0,0,56,93,0,0,0,0,376,0,24
ITA-Serie A,2425,Torino,Mërgim Vojvoda,KVX,DF,29,1995,12.3,792,710,81,12,2,9,40,63,6,5,0,0,662,1,12
ITA-Serie A,2425,Torino,Nikola Vlašić,CRO,"MF,FW",26,1997,23.5,768,758,6,1,3,4,26,4,1,0,1,0,613,4,19
ITA-Serie A,2425,Torino,Raoul Bellanova,ITA,DF,24,2000,1.0,43,35,7,0,0,0,5,7,0,0,0,0,31,1,0
ITA-Serie A,2425,Torino,Saba Sazonov,GEO,DF,22,2002,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ITA-Serie A,2425,Torino,Samuele Ricci,ITA,MF,22,2001,31.4,1338,1240,95,60,3,6,30,8,9,6,2,0,1177,3,16
ITA-Serie A,2425,Torino,Saúl Coco,EQG,DF,25,1999,31.6,1529,1470,57,29,0,12,2,7,0,0,0,0,1350,2,12
ITA-Serie A,2425,Torino,Sebastian Walukiewicz,POL,DF,24,2000,18.5,938,827,107,14,0,3,24,93,0,0,0,0,761,4,13
ITA-Serie A,2425,Torino,Sergiu Perciun,MDA,"FW,MF",18,2006,1.7,52,52,0,0,0,0,5,0,0,0,0,0,34,0,1
ITA-Serie A,2425,Torino,Tommaso Gabellini,ITA,FW,17,2006,0.1,3,2,0,0,0,0,0,0,0,0,0,0,1,1,0
ITA-Serie A,2425,Torino,Valentino Lazaro,AUT,"DF,FW",28,1996,25.6,1172,979,190,24,0,1,145,109,57,32,22,0,880,3,27
ITA-Serie A,2425,Torino,Vanja Milinković-Savić,SRB,GK,27,1997,37.0,1628,1229,394,123,1,5,0,0,0,0,0,0,1107,5,1
ITA-Serie A,2425,Torino,Yann Karamoh,FRA,"MF,FW",26,1998,11.6,282,274,6,0,2,1,23,4,0,0,0,0,189,2,18
ITA-Serie A,2425,Udinese,Alexis Sánchez,CHI,FW,35,1988,4.9,163,151,11,4,1,2,8,0,6,4,0,0,125,1,4
ITA-Serie A,2425,Udinese,Arthur Atta,FRA,"MF,FW",21,2003,13.9,633,609,22,6,1,5,24,11,3,1,2,0,509,2,22
ITA-Serie A,2425,Udinese,Brenner,BRA,"MF,FW",24,2000,4.3,114,100,13,6,1,1,11,1,6,3,3,0,87,1,3
ITA-Serie A,2425,Udinese,Christian Kabasele,BEL,DF,33,1991,12.9,564,536,28,16,0,5,2,6,0,0,0,0,481,0,3
ITA-Serie A,2425,Udinese,Damián Pizarro,CHI,"FW,MF",19,2005,0.2,3,1,2,0,0,0,0,0,0,0,0,0,2,0,0
ITA-Serie A,2425,Udinese,Daniele Padelli,ITA,GK,38,1985,1.0,20,17,3,1,0,0,0,0,0,0,0,0,15,0,0
ITA-Serie A,2425,Udinese,Enzo Ebosse,CMR,DF,25,1999,1.0,55,49,6,3,0,1,0,2,0,0,0,0,48,0,0
ITA-Serie A,2425,Udinese,Florian Thauvin,FRA,"FW,MF",31,1993,21.7,819,700,111,30,5,13,168,7,56,18,26,1,544,8,28
ITA-Serie A,2425,Udinese,Hassane Kamara,CIV,DF,30,1994,22.2,1031,829,200,21,0,6,106,164,15,11,0,1,780,2,29
ITA-Serie A,2425,Udinese,Iker Bravo,ESP,"FW,MF",19,2005,7.6,196,176,18,5,1,0,8,3,6,2,2,0,159,2,4
ITA-Serie A,2425,Udinese,Jaka Bijol,SVN,DF,25,1999,32.9,1712,1642,66,41,2,12,3,4,0,0,0,0,1432,4,6
ITA-Serie A,2425,Udinese,James Abankwah,IRL,"DF,MF",20,2004,1.0,46,45,1,1,0,0,0,0,0,0,0,0,36,0,0
ITA-Serie A,2425,Udinese,Jesper Karlström,SWE,MF,29,1995,35.4,1600,1520,78,72,0,5,15,4,0,0,0,0,1331,2,20
ITA-Serie A,2425,Udinese,Jordan Zemura,ZIM,DF,24,1999,15.7,621,488,132,11,0,0,39,116,5,1,2,0,475,1,20
ITA-Serie A,2425,Udinese,Jurgen Ekkelenkamp,NED,MF,24,2000,21.0,690,644,43,6,2,5,12,32,4,1,1,0,550,3,17
ITA-Serie A,2425,Udinese,Keinan Davis,ENG,FW,26,1998,11.8,275,255,19,1,0,2,3,0,0,0,0,0,208,1,1
ITA-Serie A,2425,Udinese,Kingsley Ehizibue,NED,DF,29,1995,27.8,982,751,229,7,1,1,61,222,0,0,0,0,753,2,22
ITA-Serie A,2425,Udinese,Lautaro Gianetti,ARG,DF,30,1993,9.8,384,340,44,19,0,2,0,2,0,0,0,0,317,0,1
ITA-Serie A,2425,Udinese,Lorenzo Lucca,ITA,FW,23,2000,26.1,375,328,47,1,1,3,5,0,0,0,0,0,240,0,10
ITA-Serie A,2425,Udinese,Maduka Okoye,NGA,GK,24,1999,25.0,878,736,139,40,0,0,0,0,0,0,0,0,681,3,3
ITA-Serie A,2425,Udinese,Martín Payero,ARG,MF,25,1998,15.3,454,421,30,11,2,5,39,2,17,11,3,0,353,3,12
ITA-Serie A,2425,Udinese,Matteo Palma,GER,DF,16,2008,0.1,7,6,1,0,0,0,0,1,0,0,0,0,5,0,0
ITA-Serie A,2425,Udinese,Nehuén Pérez,ARG,DF,24,2000,2.0,60,51,9,7,0,2,0,0,0,0,0,0,49,0,1
ITA-Serie A,2425,Udinese,Oier Zarraga,ESP,MF,25,1999,10.0,289,280,5,1,0,1,20,1,2,1,0,0,238,4,8
ITA-Serie A,2425,Udinese,Oumar Solet,FRA,DF,24,2000,18.6,1110,1028,78,31,3,8,9,2,0,0,0,0,982,4,8
ITA-Serie A,2425,Udinese,Razvan Sava,ROU,GK,22,2002,12.0,395,302,90,35,0,0,0,0,0,0,0,0,277,3,1
ITA-Serie A,2425,Udinese,Rui Modesto,ANG,"DF,MF",24,1999,6.8,310,252,58,1,1,1,26,56,1,1,0,0,231,0,8
ITA-Serie A,2425,Udinese,Sandi Lovrić,SVN,MF,26,1998,25.6,952,847,102,44,3,6,90,9,49,5,31,0,749,3,17
ITA-Serie A,2425,Udinese,Simone Pafundi,ITA,"MF,DF",18,2006,1.3,77,63,14,4,0,1,14,2,8,5,3,0,57,0,1
ITA-Serie A,2425,Udinese,Souleymane Touré,FRA,DF,21,2003,8.1,517,498,19,8,0,2,6,1,0,0,0,0,474,0,3
ITA-Serie A,2425,Udinese,Thomas Kristensen,DEN,DF,22,2002,19.5,947,878,68,32,1,3,10,35,0,0,0,0,757,1,17
ITA-Serie A,2425,Venezia,Alessandro Marcandalli,ITA,DF,21,2002,3.9,150,138,11,3,0,1,0,8,0,0,0,0,110,1,1
ITA-Serie A,2425,Venezia,Alessio Zerbin,ITA,DF,25,1999,16.9,612,441,168,24,1,4,74,126,18,6,6,0,400,3,26
ITA-Serie A,2425,Venezia,Alfred Duncan,GHA,MF,31,1993,10.6,498,463,32,16,4,6,17,2,11,1,7,0,404,3,7
ITA-Serie A,2425,Venezia,Antonio Candela,ITA,DF,24,2000,11.2,403,350,51,3,0,1,22,48,0,0,0,0,299,2,5
ITA-Serie A,2425,Venezia,Antonio Raimondo,ITA,"FW,DF",20,2004,1.0,26,24,2,0,1,0,1,1,0,0,0,0,17,0,0
ITA-Serie A,2425,Venezia,Bjarki Bjarkason,ISL,"DF,MF",24,2000,1.8,89,83,6,0,1,1,7,6,0,0,0,0,78,0,3
ITA-Serie A,2425,Venezia,Cheick Oumar Conde,GUI,MF,24,2000,1.7,51,51,0,0,0,0,0,0,0,0,0,0,34,0,1
ITA-Serie A,2425,Venezia,Christian Gytkjær,DEN,FW,34,1990,8.4,157,148,8,0,0,0,1,0,0,0,0,0,87,1,11
ITA-Serie A,2425,Venezia,Daniel Fila,CZE,FW,21,2002,5.5,90,80,10,0,0,0,0,0,0,0,0,0,70,0,2
ITA-Serie A,2425,Venezia,Domen Črnigoj,SVN,MF,28,1995,1.5,49,48,0,0,0,0,2,0,0,0,0,0,25,1,3
ITA-Serie A,2425,Venezia,Fali Candé,GNB,DF,26,1998,17.0,939,748,187,44,0,7,7,80,0,0,0,0,761,4,11
ITA-Serie A,2425,Venezia,Filip Stankovic,SRB,GK,22,2002,15.2,513,411,101,28,0,1,0,0,0,0,0,0,372,1,0
ITA-Serie A,2425,Venezia,Francesco Zampano,ITA,DF,30,1993,18.2,568,505,63,3,0,5,49,59,1,0,0,0,416,0,24
ITA-Serie A,2425,Venezia,Franco Carboni,ITA,DF,21,2003,2.5,92,82,10,0,0,1,8,10,0,0,0,0,61,0,1
ITA-Serie A,2425,Venezia,Gaetano Oristanio,ITA,"FW,MF",21,2002,25.7,443,419,21,5,4,6,59,2,9,7,0,0,307,3,20
ITA-Serie A,2425,Venezia,Gianluca Busio,USA,MF,22,2002,28.0,917,895,19,9,3,8,29,5,1,1,0,0,696,3,39
ITA-Serie A,2425,Venezia,Giorgio Altare,ITA,DF,25,1998,8.4,389,319,68,13,0,2,7,55,0,0,0,0,283,2,2
ITA-Serie A,2425,Venezia,Hans Nicolussi Caviglia,ITA,MF,24,2000,31.8,1411,1255,152,80,5,24,72,0,51,22,16,0,1119,4,28
ITA-Serie A,2425,Venezia,Ionuț Radu,ROU,GK,27,1997,15.0,546,430,113,40,0,0,0,0,0,0,0,0,315,3,0
ITA-Serie A,2425,Venezia,Issa Doumbia,ITA,MF,20,2003,10.4,271,264,4,3,0,0,10,1,0,0,0,0,203,3,7
ITA-Serie A,2425,Venezia,Jay Idzes,IDN,DF,24,2000,34.7,1694,1483,211,80,1,3,6,105,0,0,0,0,1457,0,12
ITA-Serie A,2425,Venezia,Jesse Joronen,FIN,GK,31,1993,7.8,302,241,60,19,0,0,0,0,0,0,0,0,223,1,2
ITA-Serie A,2425,Venezia,Joel Pohjanpalo,FIN,FW,29,1994,17.8,350,315,32,0,3,1,3,0,0,0,0,0,211,3,5
ITA-Serie A,2425,Venezia,John Yeboah,ECU,"FW,MF",24,2000,13.6,354,334,18,4,3,0,26,2,10,5,0,0,258,2,14
ITA-Serie A,2425,Venezia,Joël Schingtienne,BEL,DF,21,2002,12.5,487,426,61,20,0,0,0,37,0,0,0,0,420,0,4
ITA-Serie A,2425,Venezia,Kike Pérez,ESP,MF,27,1997,12.4,635,553,79,33,2,5,49,14,30,16,8,0,475,3,15
ITA-Serie A,2425,Venezia,Magnus Kofod Andersen,DEN,MF,25,1999,7.7,309,285,23,10,0,1,16,3,9,2,7,0,247,1,3
ITA-Serie A,2425,Venezia,Marin Šverko,CRO,DF,26,1998,12.4,602,471,128,35,2,2,2,63,0,0,0,0,495,3,10
ITA-Serie A,2425,Venezia,Michael Svoboda,AUT,DF,25,1998,14.6,829,749,77,47,3,0,2,4,0,0,0,0,703,3,8
ITA-Serie A,2425,Venezia,Mikael Ellertsson,ISL,"DF,MF",22,2002,27.4,607,552,54,1,2,2,28,52,0,0,0,0,431,1,20
ITA-Serie A,2425,Venezia,Mirko Marić,CRO,FW,29,1995,4.0,114,106,7,1,0,0,3,2,0,0,0,0,85,1,0
ITA-Serie A,2425,Venezia,Nicholas Pierini,ITA,MF,25,1998,0.9,20,18,2,0,0,0,3,0,2,0,2,0,15,0,0
ITA-Serie A,2425,Venezia,Nunzio Lella,ITA,MF,24,2000,0.1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0
ITA-Serie A,2425,Venezia,Richie Sagrado,BEL,DF,20,2004,1.6,31,27,4,0,0,0,0,4,0,0,0,0,24,0,1
ITA-Serie A,2425,Venezia,Ridgeciano Haps,SUR,DF,31,1993,15.2,592,496,90,5,0,6,26,79,0,0,0,0,460,6,15
ITA-Serie A,2425,Venezia,Saad El Haddad,MAR,MF,19,2005,0.3,14,13,1,0,0,0,0,1,0,0,0,0,11,0,1
ITA-Serie A,2526,Atalanta,Berat Djimsiti,ALB,DF,32-212,1993,2.0,123,112,11,3,0,0,0,3,0,0,0,0,104,0,1
ITA-Serie A,2526,Atalanta,Charles De Ketelaere,BEL,MF,24-193,2001,2.7,133,127,6,1,2,0,8,4,1,0,0,0,103,0,4
ITA-Serie A,2526,Atalanta,Daniel Maldini,ITA,MF,23-343,2001,1.7,46,42,3,2,0,0,2,0,0,0,0,0,33,1,1
ITA-Serie A,2526,Atalanta,Davide Zappacosta,ITA,DF,33-100,1992,0.3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
ITA-Serie A,2526,Atalanta,Gianluca Scamacca,ITA,FW,26-261,1999,1.5,41,38,3,0,0,1,0,0,0,0,0,0,31,0,1
ITA-Serie A,2526,Atalanta,Giorgio Scalvini,ITA,DF,21-282,2003,2.9,197,181,14,3,0,1,0,8,0,0,0,0,168,2,3
ITA-Serie A,2526,Atalanta,Isak Hien,SWE,DF,26-249,1999,3.0,141,137,3,3,0,1,0,0,0,0,0,0,127,1,0
ITA-Serie A,2526,Atalanta,Kamaldeen Sulemana,GHA,MF,23-216,2002,1.3,44,43,1,0,0,1,2,1,0,0,0,0,36,0,1
ITA-Serie A,2526,Atalanta,Lazar Samardzic,SRB,MF,23-207,2002,0.3,23,21,1,0,0,0,1,1,0,0,0,0,21,1,0
ITA-Serie A,2526,Atalanta,Lorenzo Bernasconi,ITA,DF,21-307,2003,0.1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0
ITA-Serie A,2526,Atalanta,Marco Brescianini,ITA,MF,25-242,2000,0.4,19,19,0,0,0,0,1,0,0,0,0,0,15,0,0
ITA-Serie A,2526,Atalanta,Marco Carnesecchi,ITA,GK,25-080,2000,3.0,99,81,17,5,0,0,0,0,0,0,0,0,76,1,0
ITA-Serie A,2526,Atalanta,Mario Pašalić,CRO,MF,30-222,1995,2.4,138,134,4,4,0,2,0,0,0,0,0,0,122,0,1
ITA-Serie A,2526,Atalanta,Marten de Roon,NED,MF,34-174,1991,2.8,179,174,4,3,1,0,2,1,0,0,0,0,152,1,1
ITA-Serie A,2526,Atalanta,Nicola Zalewski,POL,DF,23-239,2002,2.6,112,83,29,0,0,1,22,18,11,7,3,0,71,0,5
ITA-Serie A,2526,Atalanta,Nikola Krstović,MNE,FW,25-167,2000,1.5,41,39,2,0,0,0,0,0,0,0,0,0,33,0,2
ITA-Serie A,2526,Atalanta,Odilon Kossounou,CIV,DF,24-258,2001,1.0,54,53,1,1,0,0,1,0,0,0,0,0,49,0,0
ITA-Serie A,2526,Atalanta,Raoul Bellanova,ITA,DF,25-125,2000,3.0,137,109,28,3,0,0,25,17,8,0,7,0,105,0,0
ITA-Serie A,2526,Atalanta,Yunus Musah,USA,MF,22-294,2002,0.2,15,15,0,0,0,0,0,0,0,0,0,0,13,0,1
ITA-Serie A,2526,Atalanta,Éderson,BRA,MF,26-074,1999,0.2,20,20,0,0,0,0,0,0,0,0,0,0,17,0,0
ITA-Serie A,2526,Bologna,Charalampos Lykogiannis,GRE,DF,31-332,1993,2.6,131,92,38,7,0,1,17,23,8,1,5,0,84,1,1
ITA-Serie A,2526,Bologna,Ciro Immobile,ITA,FW,35-211,1990,0.3,9,8,1,0,0,0,0,0,0,0,0,0,4,0,0
ITA-Serie A,2526,Bologna,Federico Bernardeschi,ITA,MF,31-215,1994,0.4,25,23,2,0,0,1,4,0,2,1,1,0,22,0,0
ITA-Serie A,2526,Bologna,Giovanni Fabbian,ITA,MF,22-248,2003,1.6,27,25,2,2,0,1,0,0,0,0,0,0,23,0,1
ITA-Serie A,2526,Bologna,Jens Odgaard,DEN,MF,26-172,1999,1.3,17,17,0,0,0,0,1,0,0,0,0,0,10,0,1
ITA-Serie A,2526,Bologna,Jhon Lucumí,COL,DF,27-085,1998,2.5,155,144,11,9,0,2,0,0,0,0,0,0,134,0,3
ITA-Serie A,2526,Bologna,Jonathan Rowe,ENG,MF,22-142,2003,0.2,9,9,0,0,0,0,2,0,0,0,0,0,7,0,0
ITA-Serie A,2526,Bologna,Juan Miranda,ESP,DF,25-243,2000,0.4,31,24,7,1,0,1,2,4,2,0,1,0,22,0,0
ITA-Serie A,2526,Bologna,Lewis Ferguson,SCO,MF,26-026,1999,1.0,103,96,7,7,0,0,1,0,0,0,0,0,96,0,1
ITA-Serie A,2526,Bologna,Lorenzo De Silvestri,ITA,DF,37-119,1988,0.8,30,23,7,1,0,0,1,6,0,0,0,0,23,0,1
ITA-Serie A,2526,Bologna,Martin Vitík,CZE,DF,22-241,2003,1.0,36,35,1,1,0,0,0,0,0,0,0,0,27,0,0
ITA-Serie A,2526,Bologna,Nadir Zortea,ITA,DF,26-092,1999,2.2,101,68,32,4,0,0,3,28,0,0,0,0,75,1,5
ITA-Serie A,2526,Bologna,Nicolò Cambiaghi,ITA,FW,24-265,2000,2.8,46,46,0,0,0,0,8,0,0,0,0,0,34,0,3
ITA-Serie A,2526,Bologna,Nicolò Casale,ITA,DF,27-217,1998,0.5,23,21,2,2,0,0,0,0,0,0,0,0,16,0,0
ITA-Serie A,2526,Bologna,Nikola Moro,CRO,MF,27-191,1998,0.7,34,27,7,4,0,0,2,0,2,0,2,0,26,0,0
ITA-Serie A,2526,Bologna,Remo Freuler,SUI,MF,33-157,1992,2.9,125,114,10,10,0,1,4,0,0,0,0,0,99,1,0
ITA-Serie A,2526,Bologna,Riccardo Orsolini,ITA,FW,28-238,1997,2.8,56,51,3,1,0,1,4,1,1,0,0,0,29,2,5
ITA-Serie A,2526,Bologna,Santiago Castro,ARG,FW,20-355,2004,2.4,27,23,4,0,0,1,1,1,0,0,0,0,16,0,2
ITA-Serie A,2526,Bologna,Thijs Dallinga,NED,FW,25-047,2000,0.3,6,6,0,0,0,0,0,0,0,0,0,0,3,0,0
ITA-Serie A,2526,Bologna,Tommaso Pobega,ITA,MF,26-066,1999,1.3,30,30,0,0,0,1,0,0,0,0,0,0,25,0,2
ITA-Serie A,2526,Bologna,Torbjørn Heggem,NOR,DF,26-250,1999,2.0,90,90,0,0,0,0,0,0,0,0,0,0,82,0,1
ITA-Serie A,2526,Bologna,Łukasz Skorupski,POL,GK,34-137,1991,3.0,179,158,21,5,0,0,0,0,0,0,0,0,143,0,0
ITA-Serie A,2526,Cagliari,Adam Obert,SVK,DF,23-027,2002,2.8,115,100,15,4,0,1,4,9,2,0,2,0,95,0,0
ITA-Serie A,2526,Cagliari,Alessandro Deiola,ITA,MF,30-049,1995,2.2,75,74,1,1,0,0,1,0,0,0,0,0,57,0,2
ITA-Serie A,2526,Cagliari,Alessandro Di Pardo,ITA,DF,26-063,1999,0.1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0
ITA-Serie A,2526,Cagliari,Andrea Belotti,ITA,FW,31-273,1993,0.8,13,11,1,0,0,0,1,1,0,0,0,0,9,1,0
ITA-Serie A,2526,Cagliari,Elia Caprile,ITA,GK,24-025,2001,3.0,109,82,26,13,0,0,0,0,0,0,0,0,70,1,0
ITA-Serie A,2526,Cagliari,Gabriele Zappa,ITA,DF,25-271,1999,2.2,123,99,23,4,0,1,2,19,0,0,0,0,100,1,1
ITA-Serie A,2526,Cagliari,Gennaro Borrelli,ITA,FW,25-193,2000,1.4,18,18,0,0,0,0,0,0,0,0,0,0,14,0,0
ITA-Serie A,2526,Cagliari,Gianluca Gaetano,ITA,"MF,FW",25-137,2000,1.1,54,45,9,4,0,1,5,1,2,1,1,0,38,0,0
ITA-Serie A,2526,Cagliari,Luca Mazzitelli,ITA,MF,29-308,1995,0.3,12,11,1,1,0,0,1,0,0,0,0,0,11,0,0
ITA-Serie A,2526,Cagliari,Marco Palestra,ITA,DF,20-200,2005,1.3,32,26,6,1,0,0,1,5,0,0,0,0,23,0,0
ITA-Serie A,2526,Cagliari,Matteo Prati,ITA,MF,21-265,2003,2.4,89,83,6,4,0,2,0,0,0,0,0,0,78,0,1
ITA-Serie A,2526,Cagliari,Mattia Felici,ITA,"MF,FW",24-155,2001,0.2,6,5,1,0,0,0,1,0,1,0,1,0,2,0,2
ITA-Serie A,2526,Cagliari,Michael Folorunsho,ITA,"FW,MF",27-224,1998,2.9,66,63,2,0,0,0,4,2,0,0,0,0,43,1,4
ITA-Serie A,2526,Cagliari,Michel Ndary Adopo,FRA,MF,25-062,2000,3.0,98,98,0,0,0,1,2,0,0,0,0,0,86,0,2
ITA-Serie A,2526,Cagliari,Riyad Idrissi,ITA,DF,20-098,2005,0.3,13,9,4,0,0,0,0,4,0,0,0,0,10,0,1
ITA-Serie A,2526,Cagliari,Sebastiano Esposito,ITA,"MF,FW",23-079,2002,2.2,76,70,5,2,0,0,8,1,2,0,2,0,55,1,7
ITA-Serie A,2526,Cagliari,Sebastiano Luperto,ITA,DF,29-013,1996,3.0,104,84,20,5,0,0,0,0,0,0,0,0,93,0,0
ITA-Serie A,2526,Cagliari,Semih Kılıçsoy,TUR,FW,20-035,2005,0.1,2,2,0,0,0,0,0,0,0,0,0,0,1,0,0
ITA-Serie A,2526,Cagliari,Yerry Mina,COL,DF,30-361,1994,3.0,139,123,16,14,0,2,0,2,0,0,0,0,128,0,1
ITA-Serie A,2526,Cagliari,Zito Luvumbo,ANG,"MF,DF",23-194,2002,0.7,12,11,1,0,0,0,2,0,0,0,0,0,9,0,0
ITA-Serie A,2526,Cagliari,Zé Pedro Figueiredo,POR,DF,28-105,1997,0.0,2,2,0,0,0,0,0,0,0,0,0,0,2,0,0
ITA-Serie A,2526,Como,Anastasios Douvikas,GRE,FW,26-048,1999,1.7,32,30,2,0,1,1,0,0,0,0,0,0,26,0,2
ITA-Serie A,2526,Como,Ignace Van Der Brempt,BEL,DF,23-171,2002,1.1,47,37,10,1,1,0,0,9,0,0,0,0,40,0,2
ITA-Serie A,2526,Como,Ivan Smolčić,CRO,DF,25-033,2000,0.9,49,38,11,2,1,0,2,9,0,0,0,0,36,0,0
ITA-Serie A,2526,Como,Jacobo Ramón,ESP,DF,20-256,2005,3.0,180,176,4,3,0,1,0,1,0,0,0,0,161,0,0
ITA-Serie A,2526,Como,Jayden Addai,NED,FW,20-024,2005,0.2,2,2,0,0,0,1,0,0,0,0,0,0,2,0,0
ITA-Serie A,2526,Como,Jean Butez,FRA,GK,30-103,1995,3.0,138,132,6,3,0,0,0,0,0,0,0,0,124,0,0
ITA-Serie A,2526,Como,Jesus Rodríguez,ESP,FW,19-302,2005,2.9,72,70,2,0,2,0,3,1,1,0,1,0,53,0,5
ITA-Serie A,2526,Como,Lucas Da Cunha,FRA,MF,24-102,2001,2.6,166,151,15,10,0,0,11,1,4,0,3,0,143,0,5
ITA-Serie A,2526,Como,Marc-Oliver Kempf,GER,DF,30-234,1995,3.0,202,182,20,10,0,2,0,0,0,0,0,0,188,0,2
ITA-Serie A,2526,Como,Martin Baturina,CRO,MF,22-215,2003,0.2,6,6,0,0,0,0,1,0,0,0,0,0,4,0,0
ITA-Serie A,2526,Como,Maxence Caqueret,FRA,MF,25-216,2000,0.9,41,38,3,3,0,0,0,0,0,0,0,0,38,0,0
ITA-Serie A,2526,Como,Máximo Perrone,ARG,MF,22-255,2003,1.6,98,96,2,2,0,2,0,0,0,0,0,0,93,0,0
ITA-Serie A,2526,Como,Mërgim Vojvoda,KVX,"FW,DF",30-230,1995,2.6,120,101,19,0,0,1,9,14,5,3,0,0,93,0,5
ITA-Serie A,2526,Como,Nicolas-Gerrit Kühn,GER,FW,25-261,2000,1.2,29,29,0,0,0,0,2,0,0,0,0,0,17,0,0
ITA-Serie A,2526,Como,Nicolás Paz,ARG,MF,21-011,2004,2.9,112,109,3,1,1,1,0,1,0,0,0,0,87,0,2
ITA-Serie A,2526,Como,Sergi Roberto,ESP,MF,33-224,1992,0.8,60,57,3,3,0,1,1,0,0,0,0,0,52,0,1
ITA-Serie A,2526,Como,Álex Valle,ESP,DF,21-147,2004,3.0,181,134,47,6,1,0,2,41,0,0,0,0,151,0,6
ITA-Serie A,2526,Como,Álvaro Morata,ESP,FW,32-331,1992,1.3,35,32,3,1,0,0,2,0,0,0,0,0,25,0,0
ITA-Serie A,2526,Cremonese,Alberto Grassi,ITA,MF,30-196,1995,1.2,71,70,1,1,0,0,0,0,0,0,0,0,61,0,0
ITA-Serie A,2526,Cremonese,Alessio Zerbin,ITA,DF,26-200,1999,2.8,114,100,14,0,0,0,3,14,0,0,0,0,86,0,6
ITA-Serie A,2526,Cremonese,Antonio Sanabria,PAR,FW,29-199,1996,1.9,23,21,2,0,1,0,0,0,0,0,0,0,19,0,1
ITA-Serie A,2526,Cremonese,David Okereke,NGA,FW,28-021,1997,0.9,9,9,0,0,0,0,0,0,0,0,0,0,5,0,0
ITA-Serie A,2526,Cremonese,Emil Audero,IDN,GK,28-244,1997,3.0,133,105,28,12,0,0,0,0,0,0,0,0,84,0,0
ITA-Serie A,2526,Cremonese,Federico Baschirotto,ITA,DF,28-364,1996,3.0,144,132,12,10,0,0,1,0,0,0,0,0,126,0,0
ITA-Serie A,2526,Cremonese,Federico Bonazzoli,ITA,FW,28-121,1997,1.6,42,40,2,0,1,2,1,0,0,0,0,0,32,0,3
ITA-Serie A,2526,Cremonese,Federico Ceccherini,ITA,DF,33-131,1992,0.1,3,2,1,1,0,0,0,0,0,0,0,0,2,0,0
